"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr1",53220336,53220851,-0.120171539445893,0.240343078891785,3324,96448,102082,5635,9
"chr3",185253864,185253911,-0.120155196705433,0.240310393410866,63613,37796,86988,49193,9
"chr1",161225755,161226014,0.120154950417106,0.240309900834213,6176,260863,265902,5040,14
"chr6",37170462,37171346,-0.120041029574764,0.240082059149529,73108,190643,301349,110707,19
"chr17",82228390,82228460,-0.0800144875887603,0.240043462766281,40094,11709,17714,6006,8
"chr19",11673431,11674140,0.0799757832823876,0.239927349847163,43139,204924,294677,89754,9
"chr7",154892617,154893598,0.0799170491783699,0.23975114753511,80143,14571,117269,102699,14
"chr6",143511439,143511829,0.119817433193247,0.239634866386494,75193,170460,180746,10287,13
"chr20",40688842,40689193,0.119809100033767,0.239618200067533,54496,2598,11168,8571,15
"chr10",69450857,69451307,0.0797641131146033,0.23929233934381,10336,180589,255118,74530,8
"chr7",25125372,25125782,0.0797239110944539,0.239171733283362,76753,167056,188007,20952,11
"chr5",151252687,151253101,0.0797193120708211,0.239157936212463,70464,69824,97647,27824,13
"chr1",247936157,247936881,-0.0796353151630055,0.238905945489017,8812,117636,278965,161330,13
"chr6",110981297,110981965,0.0796230277090093,0.238869083127028,74523,175618,251973,76356,12
"chr16",67191534,67192341,-0.0795915369805259,0.238774610941578,33486,109973,204726,94754,8
"chr8",11201181,11201557,0.119359562664361,0.238719125328722,80512,118125,140780,22656,15
"chr3",197029760,197030004,-0.0795635486049038,0.238690645814711,64077,61148,101331,40184,6
"chr6",89412650,89412808,0.0795610593305739,0.238683177991722,74202,177642,224909,47268,11
"chr1",228425372,228425399,0.0795498749036804,0.238649624711041,8292,8168,109090,100923,7
"chr16",69339159,69340037,-0.079517734554023,0.238553203662069,33718,196355,222280,25926,20
"chr8",136529724,136529945,-0.119249546653485,0.238499093306969,82905,220958,237028,16071,2
"chr15",55289778,55289835,0.119246852902237,0.238493705804474,28922,15586,29255,13670,11
"chr18",75210655,75211302,0.0794961735853939,0.238488520756182,41378,296143,310263,14121,5
"chr11",13009129,13009172,-0.119182800192907,0.238365600385814,13593,12270,17958,5689,16
"chr17",50560084,50560361,0.0794495100684326,0.238348530205298,38244,202674,208104,5431,30
"chr1",206506917,206507295,0.119124207902665,0.238248415805329,7582,88119,94625,6507,13
"chr6",37353373,37354046,0.119085446175479,0.238170892350958,73118,130189,139576,9388,11
"chr2",38377300,38377543,-0.119054884031207,0.238109768062414,48292,18991,24242,5252,7
"chr15",88610436,88610965,0.11902812488419,0.23805624976838,30249,295277,297292,2016,7
"chr16",23301919,23302187,0.118991790559872,0.237983581119744,32242,193180,207982,14803,10
"chr14",93430827,93430849,0.118981495432065,0.23796299086413,26914,10366,17495,7130,5
"chr1",53889837,53890587,-0.0792264684142785,0.237679405242836,3355,162272,225311,63040,11
"chr8",124372889,124373263,-0.118823350695155,0.237646701390309,82678,102818,122900,20083,8
"chr3",10992291,10992815,0.0791586497420762,0.237475949226229,59277,31593,117259,85667,6
"chr2",27890880,27891595,0.0791508636225691,0.237452590867707,48055,150113,151656,1544,24
"chr10",102644768,102644863,0.118701894202303,0.237403788404605,11591,234125,256553,22429,13
"chr1",54764679,54764729,-0.118671947334803,0.237343894669605,3412,87820,114362,26543,11
"chr14",24576419,24576884,0.0791091234603939,0.237327370381182,25248,231766,294056,62291,5
"chr18",2571334,2571634,-0.118632122478152,0.237264244956304,40263,87995,117039,29045,17
"chr2",96324742,96325024,-0.118598017357974,0.237196034715947,49519,158678,224736,66059,16
"chr1",78491160,78491162,-0.118589559338243,0.237179118676486,3842,13721,38805,25085,12
"chr19",3801876,3801924,0.118584752673647,0.237169505347294,42130,197361,201305,3945,7
"chr11",43311751,43311777,-0.118552893715681,0.237105787431362,14138,94788,171763,76976,9
"chr4",6673884,6674154,-0.05927482348309,0.23709929393236,64567,78357,106585,28229,10
"chr11",61743803,61744338,-0.118539883211954,0.237079766423908,14861,41481,44546,3066,6
"chr7",30911471,30912125,-0.0790259566318468,0.23707786989554,76949,4083,93541,89459,14
"chr12",30795860,30796139,0.118472296818006,0.236944593636013,19197,168737,173954,5218,10
"chr8",69832646,69833956,0.0789669021278302,0.236900706383491,81834,171303,188923,17621,34
"chr4",140498317,140498808,0.078926678059304,0.236780034177912,66595,70958,148617,77660,10
"chr11",57336070,57336397,-0.0788913165341614,0.236673949602484,14546,128301,168075,39775,11
"chr15",49422177,49422652,-0.118329634241451,0.236659268482902,28759,251215,270187,18973,8
"chr3",137763096,137763425,0.118284623105392,0.236569246210784,62582,124115,142812,18698,6
"chr12",112906569,112907118,0.118259304174304,0.236518608348608,21890,86401,117442,31042,3
"chr19",58408553,58408635,-0.11824521647979,0.236490432959581,47235,193397,200406,7010,11
"chr9",35690229,35691313,0.0787653264588327,0.236295979376498,84126,189599,262588,72990,13
"chr17",2053912,2055838,-0.0787419390263395,0.236225817079019,34992,202665,212269,9605,54
"chr17",76072586,76072719,-0.0787122546403731,0.236136763921119,39348,193245,210823,17579,12
"chr8",36783695,36784406,-0.0787103868423245,0.236131160526973,81203,180669,212642,31974,9
"chr19",11435293,11436159,-0.078698702814232,0.236096108442696,43102,209975,217199,7225,28
"chr6",24666345,24667232,0.1180474601661,0.236094920332201,71887,97750,176224,78475,15
"chr8",125090995,125092145,0.117998823972514,0.235997647945028,82718,189897,220919,31023,13
"chr2",240567957,240568047,0.117934308239807,0.235868616479614,52897,153739,164379,10641,5
"chr3",49199427,49199485,0.117888094629919,0.235776189259837,60552,36656,37155,500,13
"chr5",136365362,136365734,0.0785373150336549,0.235611945100965,69681,87091,122161,35071,11
"chr20",610155,610441,-0.078500333794141,0.235501001382423,53151,7508,10425,2918,6
"chr1",23825587,23826114,-0.0784941806982192,0.235482542094658,1619,115237,145518,30282,11
"chr17",13018076,13018192,0.11772331761031,0.23544663522062,35928,89600,105289,15690,10
"chr17",63550001,63550342,0.0784710870107824,0.235413261032347,38700,196872,201822,4951,13
"chr4",127632762,127633013,0.0784666682694426,0.235400004808328,66464,146053,150987,4935,13
"chr19",41262261,41262468,0.117665989509475,0.235331979018951,45138,229055,254444,25390,11
"chr10",74150828,74151079,0.117659413578397,0.235318827156795,10626,192682,230755,38074,19
"chr5",21459491,21459547,0.0784141106434019,0.235242331930206,67832,161665,289208,127544,3
"chr6",122610011,122610136,0.0587905579280276,0.235162231712111,74758,47489,120380,72892,14
"chr8",57994177,57994529,0.0783422751064322,0.235026825319297,81649,24860,126930,102071,6
"chr12",54015473,54016796,0.0782897609274083,0.234869282782225,20124,112692,115926,3235,31
"chr8",40897861,40897927,0.0782733774878317,0.234820132463495,81355,81651,115427,33777,10
"chr16",30558655,30558657,-0.117388963240741,0.234777926481482,32651,196060,204436,8377,9
"chr16",57802716,57802744,0.0782411736217802,0.234723520865341,33283,234032,241272,7241,12
"chr6",107028055,107028422,0.0782347311889954,0.234704193566986,74399,20749,46921,26173,10
"chr11",22829342,22830359,-0.117257960083956,0.234515920167913,13859,111832,116042,4211,15
"chr6",109093920,109095042,0.0586240126362709,0.234496050545084,74456,90054,120753,30700,23
"chr16",30064723,30065870,-0.117203336747315,0.23440667349463,32582,198608,201457,2850,24
"chr2",219543277,219544015,0.0781045139454177,0.234313541836253,52208,99291,148101,48811,14
"chr13",49495796,49496363,0.117155736760842,0.234311473521684,23714,210546,248209,37664,14
"chr8",66870150,66870871,-0.0780707292321722,0.234212187696516,81790,128987,175749,46763,9
"chr5",138139376,138139843,0.0780557769935292,0.234167330980588,69724,125053,165366,40314,6
"chr16",30610504,30610675,0.11705883941504,0.23411767883008,32661,100874,196020,95147,12
"chr3",13420152,13420359,-0.117037603689504,0.234075207379008,59391,21970,89218,67249,8
"chr12",109996399,109996536,0.0780041830502489,0.234012549150747,21722,101798,194141,92344,7
"chr1",155910716,155911778,0.0779959186746186,0.233987756023856,5654,133012,149543,16532,15
"chr12",89350711,89350747,0.116967394023756,0.233934788047512,21130,124367,130225,5859,9
"chr2",99181026,99181037,0.116944465191001,0.233888930382002,49650,142143,145055,2913,16
"chr8",33513119,33513384,0.116926952200262,0.233853904400525,81184,172258,178212,5955,19
"chr13",52128324,52129237,0.0779425072720392,0.233827521816118,23831,72536,76630,4095,19
"chr1",162023885,162023896,-0.116811258432433,0.233622516864866,6227,16649,30904,14256,16
"chr12",9064794,9064933,0.116790601943864,0.233581203887729,18574,17101,51444,34344,9
"chr8",31032193,31034067,-0.116758168643864,0.233516337287727,81156,113227,172579,59353,34
"chr10",110304766,110305128,-0.077826118126588,0.233478354379764,11781,178098,186095,7998,11
"chr19",8412824,8413259,-0.0583161996720429,0.233264798688172,42710,58161,247012,188852,8
"chr6",73369962,73369996,0.116616953020603,0.233233906041206,73968,167102,176253,9152,11
"chr1",206023857,206023964,-0.116592856072075,0.233185712144151,7554,63407,97162,33756,10
"chr11",68842828,68843164,0.116582278552486,0.233164557104971,15817,175492,186031,10540,4
"chr3",122679686,122680708,-0.0777155133251054,0.233146539975316,62036,155802,166731,10930,15
"chr17",75109536,75109788,-0.116529134519367,0.233058269038734,39174,122649,196096,73448,13
"chr1",234479221,234479490,0.0776552049113798,0.232965614734139,8474,144381,150283,5903,11
"chr5",43020059,43020614,-0.0776499349130469,0.232949804739141,68174,38951,116676,77726,12
"chr11",15114604,15114959,0.0776190344461847,0.232857103338554,13640,14556,41457,26902,12
"chr16",1612894,1613552,-0.077611137248944,0.232833411746832,31047,106985,198006,91022,5
"chr19",10517619,10518351,0.0775980287780434,0.23279408633413,42941,244446,296260,51815,10
"chr11",18792432,18792531,0.116359989850093,0.232719979700187,13797,103520,130218,26699,12
"chr14",39102640,39103285,0.116317533011824,0.232635066023648,25439,208554,223420,14867,13
"chr19",39540344,39540560,0.116274362750685,0.232548725501371,44937,102425,130311,27887,16
"chr22",24952283,24952491,0.0775104900629966,0.23253147018899,57320,300004,307363,7360,3
"chr3",120742235,120742609,0.116244102968451,0.232488205936903,61967,98083,102160,4078,17
"chr14",101761256,101762358,-0.0774936114472425,0.232480834341727,27333,192848,293836,100989,9
"chr10",99532720,99532750,0.116236304216507,0.232472608433015,11343,81752,82188,437,11
"chr10",78029461,78029658,-0.116204132687301,0.232408265374602,10711,86929,97037,10109,11
"chr11",66616246,66616980,0.0774579568584916,0.232373870575475,15563,118874,184288,65415,12
"chr6",10415057,10415434,0.116108189960064,0.232216379920129,71637,42178,42180,3,20
"chr5",80654792,80655137,0.116102216990524,0.232204433981047,68814,86688,90822,4135,11
"chr10",73770950,73770960,-0.116092977878804,0.232185955757607,10586,227479,280889,53411,2
"chr5",178627038,178627297,-0.0773821460772895,0.232146438231869,71170,6079,31412,25334,9
"chr12",95217792,95218320,0.116054761410536,0.232109522821072,21245,257719,282795,25077,17
"chr10",22437681,22437801,-0.115881476120996,0.231762952241992,9484,184689,185749,1061,6
"chr17",21043731,21044337,0.115865122036085,0.23173024407217,36317,103802,198176,94375,9
"chr19",2900367,2900940,0.0772121235342131,0.231636370602639,41987,207187,298748,91562,10
"chr19",1270277,1270331,0.115813748946756,0.231627497893512,41714,211300,299458,88159,5
"chr12",48183073,48183579,0.115769992247646,0.231539984495293,19468,168766,182559,13794,6
"chr1",247330948,247331948,0.0771301377080919,0.231390413124276,8763,143769,164672,20904,8
"chr6",151325466,151325822,0.0771292419906435,0.231387725971931,75381,167261,184227,16967,10
"chr22",37675181,37675448,-0.11565242884533,0.231304857690659,58011,6301,54179,47879,12
"chr16",69462463,69462681,0.0770994480798932,0.23129834423968,33731,229289,243018,13730,3
"chr21",39312805,39314259,0.115638279297086,0.231276558594173,56254,91395,97724,6330,15
"chr19",49085143,49085412,-0.0770887881485411,0.231266364445623,46093,19107,62678,43572,10
"chr12",2004487,2004621,0.115599339107293,0.231198678214587,18121,119544,140093,20550,12
"chr6",29633712,29634613,0.0770435223589326,0.231130567076798,72208,173432,179724,6293,10
"chr19",11987365,11987757,0.0770385378150992,0.231115613445298,43160,199332,260301,60970,6
"chr7",133082282,133082539,0.07703201912775,0.23109605738325,79367,180382,218218,37837,10
"chr5",135031396,135031409,0.0770097002688883,0.231029100806665,69625,5265,277319,272055,3
"chr5",132864798,132864974,0.115511442305029,0.231022884610057,69541,144004,144200,197,31
"chr20",44246323,44247081,0.0770010304176822,0.231003091253047,54635,201676,217298,15623,15
"chr15",90352103,90352130,0.115469113912783,0.230938227825567,30401,206936,218405,11470,12
"chr17",29617435,29617567,-0.115436161498292,0.230872322996584,36547,102471,102748,278,11
"chr1",219928026,219928671,0.115399738542252,0.230799477084504,7927,137425,138438,1014,18
"chr10",69574211,69574692,0.115358700222602,0.230717400445205,10342,228597,251021,22425,19
"chr19",42268081,42268740,0.0769012254015085,0.230703676204525,45278,202553,292054,89502,6
"chr14",94080135,94081640,0.0768880304130566,0.23066409123917,26955,280523,285695,5173,21
"chr11",6603639,6603647,-0.115310145186763,0.230620290373527,13281,24184,26701,2518,18
"chr22",39993801,39994260,0.11527859909068,0.23055719818136,58253,112519,125203,12685,10
"chr6",150865366,150865375,-0.115245109795759,0.230490219591518,75372,175151,179984,4834,16
"chr5",95619659,95620085,0.0768215657899928,0.230464697369978,68994,164147,278772,114626,12
"chr2",224401246,224402159,0.0767967630867052,0.230390289260116,52295,151618,166127,14510,14
"chr8",144463005,144463138,-0.115186075340973,0.230372150681945,83393,50180,69574,19395,6
"chr1",77682839,77683651,-0.115181732005068,0.230363464010136,3815,143888,145203,1316,16
"chr5",150412785,150412952,0.0767779129071692,0.230333738721508,70390,121816,141885,20070,12
"chr8",143430589,143430603,0.115131441611194,0.230262883222388,83154,11375,13349,1975,5
"chr7",28958309,28958453,0.0767441022785053,0.230232306835516,76872,304436,304488,53,33
"chr1",114780706,114780812,0.1151065219469,0.2302130438938,4676,95985,152442,56458,7
"chr16",67438575,67439028,0.0767143258246736,0.230142977474021,33532,75542,109012,33471,5
"chr6",5004178,5004365,0.11504379807619,0.23008759615238,71543,179155,179339,185,15
"chr1",3067711,3067881,0.114982343872568,0.229964687745136,371,6505,12654,6150,21
"chr16",19717956,19718452,-0.0766512103996554,0.229953631198966,32095,69895,204107,134213,15
"chr6",31706149,31706162,0.11496612790096,0.22993225580192,72545,169250,180301,11052,5
"chr6",30489262,30489356,0.114956911708842,0.229913823417684,72311,169766,177571,7806,10
"chr7",81770142,81770271,0.11494466045539,0.22988932091078,77919,90294,138255,47962,11
"chr16",2276665,2276751,-0.114933745408767,0.229867490817533,31247,57542,202107,144566,2
"chr1",201647928,201648719,0.114908450683924,0.229816901367848,7164,17538,33483,15946,11
"chr19",47429362,47429453,0.114906793655965,0.22981358731193,45850,4106,12207,8102,2
"chr12",48105642,48106535,-0.114850870025556,0.229701740051112,19457,97783,119818,22036,25
"chr19",46745683,46745962,0.0765560111151076,0.229668033345323,45776,3387,56985,53599,20
"chr15",22838385,22838881,0.114787816211323,0.229575632422646,27735,87756,95674,7919,11
"chr5",58460117,58460710,0.114768887849751,0.229537775699501,68382,36372,37929,1558,14
"chr7",100673594,100673637,0.114731787534155,0.229463575068311,78485,130072,178566,48495,9
"chr5",5139684,5139765,0.0764558494883641,0.229367548465092,67586,35665,37588,1924,18
"chr1",201023836,201024183,-0.0572869594946389,0.229147837978556,7111,110962,153906,42945,15
"chr12",54015701,54016742,0.114549433304878,0.229098866609756,20124,107185,110229,3045,31
"chr5",123088364,123089390,0.0763486542375717,0.229045962712715,69353,16008,34646,18639,15
"chr1",155688789,155689426,-0.0763433726699055,0.229030118009717,5635,223353,240157,16805,13
"chr3",134374538,134374690,0.0763370900412756,0.229011270123827,62529,19916,67803,47888,14
"chr1",247548243,247548293,-0.114488688431257,0.228977376862515,8786,150112,230609,80498,2
"chr4",11429069,11429735,0.0763192844098085,0.228957853229426,64715,33111,33369,259,13
"chr1",156500503,156502195,-0.114458328436807,0.228916656873614,5755,140624,305872,165249,12
"chr12",4275713,4276955,-0.0763041962841649,0.228912588852495,18201,5474,49277,43804,12
"chr4",4248358,4248737,0.114449070170695,0.22889814034139,64479,141129,143581,2453,15
"chr11",67403674,67404186,0.0762953606945447,0.228886082083634,15670,239525,304246,64722,8
"chr5",141923555,141923666,-0.114402329594052,0.228804659188103,70124,142240,144791,2552,11
"chr10",132331360,132332010,0.0762618402304224,0.228785520691267,12417,186575,192676,6102,14
"chr3",3179871,3180148,-0.0762308074309865,0.228692422292959,59046,107776,141423,33648,10
"chr20",1947159,1947265,0.11431219649589,0.22862439299178,53239,77470,112256,34787,6
"chr11",65711318,65712054,-0.0762005077936249,0.228601523380875,15405,120014,238230,118217,14
"chr16",87601604,87602051,0.114282365108452,0.228564730216903,34445,194720,208783,14064,8
"chr15",100879091,100879313,-0.114260856815898,0.228521713631796,30678,5685,10940,5256,13
"chr1",54407305,54407310,-0.114244895488606,0.228489790977213,3390,5467,39102,33636,4
"chr6",26659777,26659973,0.0761343963031045,0.228403188909314,72010,49848,174731,124884,10
"chr13",67230505,67230522,-0.114134514643245,0.228269029286489,23932,197717,204061,6345,13
"chr10",13001313,13001878,0.114113996172492,0.228227992344984,9253,214,13605,13392,10
"chr22",17589327,17590510,0.114066579799615,0.228133159599229,56820,66086,228730,162645,6
"chr1",24413368,24413867,0.114035236269761,0.228070472539522,1663,68314,143716,75403,9
"chr6",33201350,33202993,0.0760229044174438,0.228068713252331,72806,189968,191025,1058,85
"chr1",42957925,42959551,0.114020367950904,0.228040735901807,2807,162120,258059,95940,20
"chr20",3407615,3407840,0.113990374549312,0.227980749098623,53348,65910,77919,12010,9
"chr12",132045369,132045867,0.113940472563244,0.227880945126488,22767,15760,42347,26588,5
"chr19",12333670,12333727,0.113920706636811,0.227841413273621,43184,96418,97738,1321,10
"chr15",44663749,44663909,-0.075876878783426,0.227630636350278,28628,77512,129201,51690,11
"chr11",69675206,69676353,0.0758746682655828,0.227624004796748,15866,102062,171330,69269,10
"chr20",46709181,46709433,0.113770354064288,0.227540708128575,54882,256564,293470,36907,9
"chr21",36980814,36980971,-0.0758410175125806,0.227523052537742,56169,11442,200307,188866,5
"chr7",31107679,31107727,-0.0758348802457759,0.227504640737328,76958,171323,200796,29474,3
"chr8",28386596,28386753,-0.113738464627497,0.227476929254995,81067,97127,113169,16043,12
"chr6",28586497,28587560,0.0758068045004648,0.227420413501394,72130,176429,176799,371,33
"chr2",677472,677898,0.113641399708342,0.227282799416685,47298,162227,164554,2328,20
"chr5",179803781,179804109,0.113612032592478,0.227224065184956,71240,4171,84638,80468,11
"chr6",32196792,32196946,0.1136065749074,0.2272131498148,72680,178710,179792,1083,55
"chr22",19723357,19723386,0.113559874387016,0.227119748774032,56928,53056,54399,1344,15
"chr12",12724795,12725909,-0.113451375504105,0.22690275100821,18791,196595,268344,71750,13
"chr20",63567681,63567828,0.113442009335962,0.226884018671925,55566,117139,119616,2478,6
"chr5",131635618,131636084,0.0756279595871524,0.226883878761457,69461,159477,289203,129727,18
"chr11",84720875,84721269,0.075609056544444,0.226827169633332,16438,111661,182485,70825,6
"chr10",22315070,22315998,-0.0755866912467737,0.226760073740321,9471,127712,171141,43430,16
"chr10",102132619,102132762,-0.113378823982891,0.226757647965781,11525,102018,107231,5214,11
"chr11",130916738,130917184,0.0755522890913239,0.226656867273972,17895,178341,219391,41051,10
"chr12",71663982,71663992,0.113263350356039,0.226526700712078,20931,101691,111893,10203,28
"chr6",107115302,107115951,0.113259045876147,0.226518091752294,74405,252814,288311,35498,6
"chr8",32721419,32721735,-0.0754225183791949,0.226267555137585,81171,103428,187176,83749,3
"chr12",66188802,66188957,0.113125969951729,0.226251939903458,20782,200934,205647,4714,11
"chr8",11702790,11703112,0.113103676360915,0.22620735272183,80544,48427,48835,409,27
"chr1",117204169,117205013,-0.0753781620118577,0.226134486035573,4761,236823,260861,24039,4
"chr6",31703197,31703388,-0.0565308996024046,0.226123598409618,72543,48284,78669,30386,43
"chr19",1230769,1231166,-0.0753619376716307,0.226085813014892,41698,9685,201313,191629,3
"chr7",75073781,75074062,0.113036436917976,0.226072873835952,77768,184698,188028,3331,10
"chr12",100473933,100473948,0.113002386623315,0.22600477324663,21367,139027,253319,114293,7
"chr11",105610061,105610565,0.112989863212078,0.225979726424156,16761,189487,191355,1869,24
"chr20",58388959,58389255,0.0753230297059301,0.22596908911779,55220,68695,87667,18973,15
"chr9",136438845,136440036,-0.112934653961629,0.225869307923259,86515,85638,89074,3437,12
"chr2",112054009,112054142,-0.112922573782039,0.225845147564078,49964,163321,166629,3309,4
"chr11",119678580,119678736,-0.112842464089762,0.225684928179525,17408,45764,278177,232414,3
"chr20",3045322,3046382,0.112764759689889,0.225529519379777,53302,88914,96516,7603,10
"chr20",2652072,2653043,0.112747821558562,0.225495643117125,53269,199533,240031,40499,15
"chr15",44195530,44195590,0.112692404934827,0.225384809869654,28610,123621,197994,74374,13
"chr11",69704320,69704360,0.112682631544213,0.225365263088426,15868,106832,169857,63026,15
"chr17",42563204,42563226,-0.075121492291647,0.225364476874941,37481,15073,21420,6348,20
"chr3",146161188,146161490,-0.112647005490154,0.225294010980307,62784,29835,66853,37019,15
"chr7",65373099,65373104,-0.112544155402911,0.225088310805821,77580,62426,240433,178008,2
"chr19",23914609,23914951,0.0750190623060416,0.225057186918125,44194,124442,240843,116402,3
"chr2",98731391,98731769,-0.0750172776996942,0.225051833099083,49632,30358,150416,120059,5
"chr3",187021241,187021384,0.0750118523566446,0.225035557069934,63720,154911,236924,82014,4
"chr12",47216223,47216951,0.074983576310518,0.224950728931554,19406,267848,301787,33940,10
"chr1",244856473,244856567,0.112450582038293,0.224901164076585,8694,258520,271983,13464,3
"chr11",66546740,66546746,0.112398962516358,0.224797925032717,15549,99462,116691,17230,17
"chr19",35757107,35758311,0.11238860947452,0.22477721894904,44540,259324,279831,20508,16
"chr1",51345151,51345164,-0.112375852564488,0.224751705128977,3236,144332,147024,2693,7
"chr1",94237542,94237784,-0.112325467381151,0.224650934762302,4129,69191,87549,18359,9
"chr6",27132892,27132938,-0.112292854944881,0.224585709889762,72014,170660,170995,336,14
"chr18",49487407,49487769,-0.112291070264626,0.224582140529253,40986,251141,266708,15568,13
"chr1",115338229,115338423,0.0748402369762595,0.224520710928778,4686,121601,122107,507,9
"chr16",71358470,71358845,0.112207273787585,0.224414547575171,33838,204417,295022,90606,10
"chr1",201955259,201955538,-0.0747614952212474,0.224284485663742,7194,64151,142505,78355,9
"chr17",47970707,47970998,0.112092145209168,0.224184290418336,37986,293247,299104,5858,19
"chr8",144529154,144529437,0.112080182449731,0.224160364899462,83424,168923,172562,3640,15
"chr7",76047400,76047925,-0.0747101197009992,0.224130359102998,77816,173760,178769,5010,22
"chr1",248847147,248847249,0.11205564125843,0.22411128251686,8855,256580,257562,983,6
"chr19",41859556,41859628,-0.112051258731012,0.224102517462024,45207,76059,97754,21696,11
"chr4",153789446,153790468,0.0746963516138255,0.224089054841477,66831,31726,33269,1544,38
"chr17",44708010,44708677,0.0746765393699145,0.224029618109743,37755,132907,243394,110488,13
"chr18",11908332,11908804,-0.112013954780098,0.224027909560196,40467,25606,53249,27644,12
"chr10",104328944,104328953,0.111947366316602,0.223894732633203,11732,40226,43491,3266,8
"chr8",100105721,100106149,0.074631376452113,0.223894129356339,82291,16433,77552,61120,15
"chr5",64506279,64506585,-0.0746211707731196,0.223863512319359,68458,30628,106695,76068,14
"chr17",49574091,49574350,-0.0746205806706602,0.223861742011981,38111,124315,232218,107904,6
"chr1",175023294,175023725,-0.111911837603298,0.223823675206595,6615,117265,124205,6941,8
"chr2",96139011,96139561,-0.111880978914616,0.223761957829232,49493,132977,225648,92672,4
"chr19",1039832,1040078,0.111852046307038,0.223704092614076,41640,194763,210068,15306,8
"chr16",69105280,69105541,0.0745511163639049,0.223653349091715,33691,264076,310786,46711,13
"chr8",21913747,21913767,-0.111823638996921,0.223647277993842,80742,180520,180642,123,7
"chr17",28712014,28712505,0.111820633925147,0.223641267850295,36448,83346,85937,2592,16
"chr6",18122762,18122793,-0.111792684732212,0.223585369464424,71803,184346,192125,7780,12
"chr17",8247902,8249092,0.111785001074492,0.223570002148984,35728,75171,88973,13803,14
"chr10",102120479,102121311,0.111782560860361,0.223565121720722,11524,139672,168042,28371,22
"chr16",62036101,62036315,0.111771896334173,0.223543792668346,33368,77013,83473,6461,20
"chr18",34223103,34223872,0.111719680015308,0.223439360030615,40752,85533,90279,4747,11
"chr19",47335875,47336874,0.111706520724494,0.223413041448988,45835,95529,102003,6475,7
"chr19",54473558,54473561,0.111691000419544,0.223382000839088,46810,101501,209454,107954,3
"chr10",102393994,102394443,0.111661821075964,0.223323642151928,11548,184437,240521,56085,26
"chr3",139539589,139540070,0.0744030408470528,0.223209122541158,62669,80353,102806,22454,14
"chr7",101569352,101569632,0.11160210720085,0.223204214401701,78628,225871,237616,11746,2
"chr7",76397536,76397749,0.111584823679001,0.223169647358002,77837,85826,101793,15968,8
"chr13",51803594,51804608,-0.111583134201856,0.223166268403713,23805,91916,208604,116689,13
"chr1",186375519,186375830,0.111548192175745,0.22309638435149,6946,140000,140488,489,17
"chr7",100173885,100173960,-0.11150177670784,0.22300355341568,78400,108867,182008,73142,2
"chr20",35411958,35412470,0.0743241039192207,0.222972311757662,54229,75856,107433,31578,12
"chr4",105474153,105474164,-0.111414726437059,0.222829452874117,66126,102239,116501,14263,12
"chr9",76906125,76906174,0.0742763877961068,0.22282916338832,84433,10985,65086,54102,9
"chr10",99430628,99430946,0.111413147871433,0.222826295742866,11340,137830,138888,1059,14
"chr3",196941937,196942757,0.0742694681989946,0.222808404596984,64063,3849,27704,23856,21
"chr15",40239142,40239242,0.11138048117337,0.222760962346741,28232,73505,75728,2224,18
"chr16",8642470,8642515,0.111373698222962,0.222747396445924,31692,218924,297167,78244,2
"chr11",41459742,41460028,0.0742277007498296,0.222683102249489,14129,109917,115883,5967,10
"chr10",107165109,107165464,0.11133574354619,0.22267148709238,11757,118551,122438,3888,15
"chr5",172338281,172339419,-0.0742061581429473,0.222618474428842,70861,145280,151885,6606,13
"chr10",46556397,46556406,0.111293467747692,0.222586935495383,9936,170022,261032,91011,9
"chr11",27506942,27507045,-0.11124441020846,0.22248882041692,13896,89107,95610,6504,12
"chr9",89310761,89311065,0.111232055648415,0.222464111296831,84588,198734,228966,30233,8
"chr21",42653109,42653809,0.0741471218298477,0.222441365489543,56441,73463,90280,16818,7
"chr3",191328932,191329692,0.0741230833087934,0.22236924992638,63846,108935,128740,19806,10
"chr3",52495335,52495377,-0.111175309669078,0.222350619338155,60897,30735,31548,814,9
"chr1",23177932,23177951,0.111174036691207,0.222348073382413,1564,12456,30575,18120,6
"chr7",84531635,84532104,-0.11116860657814,0.222337213156279,77945,186984,217848,30865,2
"chr14",103560502,103560956,-0.0741068015471036,0.222320404641311,27482,194958,211828,16871,3
"chr1",13584060,13584301,-0.0740937584100146,0.222281275230044,973,39694,87479,47786,24
"chr17",67367141,67367197,0.111136505780557,0.222273011561114,38872,119112,209076,89965,11
"chr2",70086031,70087959,-0.0740851130946699,0.22225533928401,48963,100263,119309,19047,19
"chr12",113334853,113335495,-0.0740831267921923,0.222249380376577,21953,76162,111466,35305,11
"chr20",49046141,49046196,0.111106862740929,0.222213725481858,54951,203036,203626,591,16
"chr4",6690686,6690693,0.111092908128746,0.222185816257493,64570,242041,244846,2806,6
"chr21",45974440,45974619,0.111080737812126,0.222161475624252,56676,195788,200641,4854,6
"chr17",64975474,64975647,-0.0740451233762247,0.222135370128674,38813,58085,73036,14952,9
"chr1",247111152,247111475,0.111028561768996,0.222057123537991,8753,29735,103872,74138,4
"chr5",84384446,84384813,0.111013734475941,0.222027468951881,68865,67392,68215,824,13
"chr14",35122366,35122573,-0.110963129390846,0.221926258781692,25371,138715,196676,57962,24
