"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr11",18366600,18366600,-0.222314937656076,0.666944812968227,13759,301627,301629,3,3
"chr13",49401247,49401507,-0.222161360990476,0.666484082971428,23706,87677,197804,110128,10
"chr1",12143514,12144039,-0.166532424447376,0.666129697789503,931,148868,302404,153537,4
"chr2",159616551,159616950,-0.221944459260872,0.665833377782617,50681,82984,131257,48274,19
"chr12",72271596,72272534,-0.16639641088076,0.665585643523041,20951,7738,70559,62822,8
"chr12",38905524,38905924,-0.110917936946427,0.665507621678565,19274,18942,49268,30327,14
"chr4",20251507,20253400,-0.094985375184677,0.664897626292739,64829,162353,288299,125947,19
"chr22",46685737,46686363,-0.166177467735161,0.664709870940643,58786,74424,210397,135974,4
"chr20",53581625,53581839,0.165974027429696,0.663896109718785,55106,93847,279102,185256,4
"chr21",44293821,44293836,0.331776542916644,0.663553085833288,56516,11270,18763,7494,2
"chr4",40812514,40812711,-0.165727579441812,0.66291031776725,65103,213879,275107,61229,4
"chr7",100493952,100494170,-0.220685181750068,0.662055545250205,78453,172530,284201,111672,4
"chr10",132786332,132787494,-0.132369673247592,0.661848366237961,12448,42065,44192,2128,37
"chr20",3926991,3927567,-0.16523677939674,0.660947117586961,53408,304263,308641,4379,4
"chr14",37622265,37622875,-0.132151415026648,0.660757075133241,25426,543,113188,112646,7
"chr1",39639995,39640092,-0.165137950551047,0.660551802204189,2622,22929,158364,135436,7
"chr2",156329379,156330154,-0.132001215890771,0.660006079453856,50620,36950,160557,123608,6
"chr1",17308134,17308221,-0.164907662920383,0.659630651681534,1203,91681,262244,170564,4
"chr5",148654145,148654482,-0.164899232098622,0.659596928394489,70277,13354,92205,78852,11
"chr1",247857330,247857395,-0.164894347166737,0.659577388666949,8806,7443,25911,18469,9
"chr11",93732749,93733929,-0.219779380184463,0.65933814055339,16556,173175,185585,12411,9
"chr6",133240963,133241456,-0.109833566925778,0.659001401554666,74955,11619,42442,30824,33
"chr3",36380569,36380717,-0.219597355652397,0.658792066957191,59795,7991,12487,4497,11
"chr17",7438117,7440471,-0.109757448159513,0.658544688957076,35538,16295,90632,74338,22
"chr14",24398266,24399379,-0.131619672365302,0.65809836182651,25225,112793,211902,99110,10
"chr4",121164405,121164622,-0.219240959921699,0.657722879765097,66388,133025,267403,134379,6
"chr22",44676731,44677151,-0.164417478428228,0.657669913712912,58627,242366,299249,56884,11
"chr8",28339355,28339415,-0.219039739779084,0.657119219337251,81061,178692,274324,95633,3
"chr1",47433239,47434004,-0.109482373295545,0.656894239773268,3168,81945,153829,71885,6
"chr5",81233248,81233316,-0.16414314591433,0.656572583657318,68825,12674,39800,27127,11
"chr3",49422422,49422729,-0.0936612331465593,0.655628632025915,60575,19208,139439,120232,11
"chr1",3651306,3651681,-0.163873191102856,0.655492764411424,420,10097,16289,6193,43
"chr4",114598280,114598916,-0.109224457784369,0.655346746706215,66305,14851,106866,92016,14
"chr5",159227645,159227647,-0.327337569961066,0.654675139922132,70631,261265,270060,8796,4
"chr5",102865880,102866186,-0.130930628580752,0.65465314290376,69100,3975,59737,55763,15
"chr9",69325174,69325662,-0.16366295473427,0.65465181893708,84317,80712,277204,196493,4
"chr8",22690887,22691439,-0.163401620997138,0.653606483988551,80852,13510,176738,163229,4
"chr22",39316951,39317081,0.108912009059715,0.653472054358289,58193,120649,292185,171537,9
"chr20",3712511,3712574,-0.217643556241942,0.652930668725826,53371,22879,294515,271637,3
"chr14",50397487,50397597,-0.217344664692646,0.652033994077939,25555,216894,243922,27029,11
"chr5",157269175,157269510,-0.162993713618531,0.651974854474125,70582,95916,161651,65736,4
"chr19",58059051,58059284,-0.130388782311514,0.651943911557572,47184,14904,91613,76710,10
"chr9",121282649,121282985,-0.217302358061884,0.651907074185653,85427,135895,285386,149492,3
"chr13",114325952,114326147,-0.325523809671416,0.651047619342832,24749,229113,287546,58434,2
"chr9",88989558,88991084,-0.130149727947284,0.650748639736419,84570,95767,212402,116636,16
"chr11",59866401,59866803,-0.162556684425001,0.650226737700003,14705,99922,309539,209618,4
"chr3",119579348,119580315,-0.129987074311361,0.649935371556804,61923,102433,150998,48566,13
"chr6",31577157,31578121,0.129942041538373,0.649710207691867,72497,175733,190265,14533,10
"chr7",1055166,1055369,-0.216518707621152,0.649556122863457,76049,50038,66095,16058,11
"chr6",108164803,108166699,-0.108257717407064,0.649546304442387,74433,42671,50638,7968,29
"chr7",193229,193732,-0.129902817607428,0.649514088037138,75956,4507,185380,180874,5
"chr13",113491628,113491823,-0.216388393391725,0.649165180175175,24670,114573,289577,175005,3
"chr10",22345213,22345297,-0.129791209896079,0.648956049480395,9479,7814,16957,9144,13
"chr11",66317160,66318487,-0.129285577673153,0.646427888365763,15507,110315,187529,77215,18
"chr9",77417324,77417885,-0.215388115884195,0.646164347652586,84442,226288,307779,81492,3
"chr19",51477547,51477654,-0.32294991763858,0.645899835277161,46472,235871,253792,17922,2
"chr12",72273196,72273927,-0.129168004657786,0.64584002328893,20952,88284,298205,209922,10
"chr22",35840227,35840713,-0.129142703352626,0.64571351676313,57855,91157,230686,139530,8
"chr1",10211470,10211666,-0.161419631156675,0.6456785246267,769,154615,266702,112088,6
"chr17",10036578,10036687,-0.214993641936024,0.644980925808072,35842,242279,295946,53668,9
"chr5",42423644,42424893,-0.107420067290398,0.64452040374239,68156,34019,111822,77804,20
"chr15",89377656,89378027,-0.091990583043469,0.643934081304283,30313,12463,79635,67173,11
"chr19",16238136,16238534,-0.214129734996489,0.642389204989467,43633,303547,303549,3,3
"chr12",81077415,81078398,-0.160567402529234,0.642269610116938,21060,95886,134130,38245,15
"chr5",10761557,10762514,-0.16056450960384,0.642258038415359,67701,94914,224462,129549,7
"chr2",201181825,201183031,-0.128445957922524,0.642229789612619,51582,93933,166666,72734,8
"chr20",53875670,53875709,-0.321083385864236,0.642166771728473,55110,5709,125747,120039,2
"chr15",40340923,40341093,-0.213689349055052,0.641068047165156,28255,200434,212787,12354,10
"chr16",55655953,55656652,-0.160142368563716,0.640569474254862,33100,76703,103625,26923,19
"chr21",46320791,46321727,-0.128079778614898,0.640398893074491,56725,211322,252032,40711,6
"chr11",33286723,33286799,-0.21314758263007,0.63944274789021,13995,84629,100898,16270,3
"chr1",91885990,91886924,-0.12776739282937,0.638836964146848,4047,98041,151000,52960,13
"chr8",131040344,131040688,-0.127663342169323,0.638316710846615,82806,4260,116200,111941,10
"chr11",99020762,99021090,-0.159546348024682,0.638185392098729,16644,113465,176443,62979,12
"chr7",50732358,50733726,0.0911536333388602,0.638075433372021,77422,179519,198842,19324,13
"chr11",117824657,117825300,-0.159375977990133,0.637503911960534,17162,169538,250009,80472,6
"chr11",65213654,65213845,-0.159367158985811,0.637468635943244,15298,81290,169657,88368,9
"chr2",47570349,47571117,-0.159293475176933,0.637173900707733,48551,9845,13530,3686,14
"chr6",63571699,63572021,-0.158888108795024,0.635552435180097,73873,170970,290653,119684,13
"chr2",203705232,203705513,0.158884464228584,0.635537856914335,51681,81259,241747,160489,4
"chr17",70168327,70168923,-0.158680963906086,0.634723855624346,38977,61,211802,211742,9
"chr17",352797,353197,-0.105751680450013,0.634510082700078,34810,112079,229552,117474,8
"chr20",23048650,23049896,-0.12683392333265,0.634169616663252,53777,54824,100155,45332,12
"chr17",1645587,1646163,-0.158537520260442,0.634150081041769,34930,203364,256903,53540,9
"chr5",73119860,73120375,-0.126808827960993,0.634044139804963,68607,10476,18149,7674,15
"chr1",90716977,90718569,-0.126807264655184,0.63403632327592,4029,12359,17743,5385,17
"chr4",40630282,40630843,-0.158500660118272,0.634002640473087,65096,125033,139842,14810,18
"chr11",24496821,24497180,-0.158491865332026,0.633967461328105,13863,63523,129908,66386,14
"chr13",51066006,51066438,-0.158330574312831,0.633322297251323,23765,204667,297128,92462,8
"chr4",41934716,41935014,-0.158297353913831,0.633189415655326,65136,129048,232517,103470,12
"chr5",114360937,114362594,-0.1265878845013,0.632939422506499,69235,33340,110308,76969,19
"chr9",113349088,113349384,-0.158117789128482,0.632471156513926,85237,180282,285016,104735,6
"chr2",127700707,127700982,0.210816431969561,0.632449295908683,50274,6396,107795,101400,10
"chr5",178940826,178941414,-0.126476666470365,0.632383332351826,71183,31024,97762,66739,12
"chr1",172658880,172659123,0.210660015218204,0.631980045654613,6546,94619,124649,30031,3
"chr17",75087781,75088278,-0.126337868577857,0.631689342889286,39170,76808,101475,24668,22
"chr12",54262110,54262559,-0.21051139734836,0.631534192045079,20147,42829,264570,221742,4
"chr16",89719278,89720394,-0.157873874699851,0.631495498799405,34711,219026,271128,52103,12
"chr9",128244866,128245701,-0.157818431265806,0.631273725063225,85828,227426,291408,63983,4
"chr1",204359876,204360941,-0.125984649203922,0.629923246019612,7400,123768,165191,41424,12
"chr19",18173235,18173425,-0.209866367098386,0.629599101295158,43889,208529,297656,89128,12
"chr20",1491425,1492066,-0.157311196168755,0.629244784675022,53218,260259,298449,38191,8
"chr11",123195544,123196248,-0.125779543217358,0.628897716086789,17549,47760,106420,58661,8
"chr11",34915315,34917335,-0.157191267493936,0.628765069975745,14063,96451,135642,39192,18
"chr1",24187922,24187966,-0.157155310663263,0.628621242653051,1654,71095,121076,49982,13
"chr5",179793273,179794089,-0.125567978434663,0.627839892173316,71235,80980,157621,76642,11
"chr4",94757666,94758657,-0.125491640228516,0.627458201142581,66005,2040,78177,76138,10
"chr12",53677327,53677410,-0.208493138204657,0.625479414613971,20087,4293,11252,6960,25
"chr4",46993620,46994247,-0.10418780695059,0.625126841703541,65184,5409,100546,95138,12
"chr18",7117681,7118093,-0.208334624792459,0.625003874377377,40375,53948,80447,26500,5
"chr2",9424654,9424772,-0.312191495428996,0.624382990857992,47480,140213,300073,159861,3
"chr1",235650709,235651119,-0.104044648119071,0.624267888714429,8518,496,123306,122811,14
"chr3",129794433,129794584,-0.208088626816486,0.624265880449458,62379,106914,236746,129833,3
"chr4",25655208,25656006,-0.124453132111553,0.622265660557763,64903,31570,91393,59824,14
"chr19",38427489,38427613,0.124419520605246,0.62209760302623,44763,93763,256411,162649,5
"chr10",73770950,73770960,-0.311013758773531,0.622027517547061,10586,227479,280889,53411,2
"chr2",218382037,218382262,-0.155489137619969,0.621956550479877,52028,138720,264217,125498,8
"chr11",60514808,60515462,0.0776934162648363,0.621547330118691,14741,175802,310110,134309,12
"chr6",134175731,134176109,-0.155358345321859,0.621433381287437,74981,167200,187163,19964,10
"chr20",62952334,62952807,-0.155176009423799,0.620704037695195,55477,84781,201037,116257,11
"chr22",26671443,26671758,-0.310252182739431,0.620504365478863,57399,223115,227834,4720,5
"chr2",176122497,176123475,-0.103404022924228,0.62042413754537,51076,195,11453,11259,19
"chr2",46394985,46395029,-0.310082753208364,0.620165506416729,48480,233424,238493,5070,2
"chr20",24469032,24469725,-0.154670463109129,0.618681852436514,53829,17410,79072,61663,10
"chr14",57865398,57866033,-0.154568366817221,0.618273467268883,25744,11754,67832,56079,13
"chr4",24913155,24913319,-0.123562736238157,0.617813681190785,64885,32367,265754,233388,8
"chr19",13938481,13938960,-0.205791414035226,0.617374242105677,43380,196243,219925,23683,9
"chr17",82242865,82243098,-0.205649797708629,0.616949393125886,40102,6246,194520,188275,3
"chr5",119355007,119355431,0.102708964244003,0.616253785464017,69307,153329,255665,102337,17
"chr2",23939084,23940276,-0.123242232730352,0.616211163651759,47744,147044,277082,130039,9
"chr2",144520539,144521048,-0.154013759797042,0.616055039188166,50506,113829,127196,13368,19
"chr2",199469679,199471392,-0.123126391354946,0.61563195677473,51497,1915,29794,27880,19
"chr10",73916902,73917253,-0.204937933920236,0.614813801760707,10615,179370,226467,47098,4
"chr1",19081376,19081403,-0.204864974227973,0.614594922683918,1268,63334,237797,174464,3
"chr20",47319042,47319151,-0.153561579332332,0.614246317329327,54900,74358,276874,202517,4
"chr7",87627714,87629044,-0.204526434919088,0.613579304757263,77983,353,18797,18445,13
"chr2",68365213,68365217,-0.306588601430432,0.613177202860864,48902,9745,10022,278,5
"chr20",54173763,54175002,-0.122610713101475,0.613053565507376,55123,101027,232245,131219,13
"chr1",40396308,40396568,-0.306089780525924,0.612179561051849,2675,225370,230122,4753,5
"chr3",111596360,111596540,0.153044818957002,0.612179275828009,61718,151230,269609,118380,4
"chr4",109301982,109302824,-0.122347405568107,0.611737027840533,66187,34520,113020,78501,21
"chr2",50347058,50347960,-0.152932106198986,0.611728424795945,48595,12122,33446,21325,15
"chr9",136662798,136662801,-0.305787180517801,0.611574361035602,86561,60655,63153,2499,7
"chr6",86937020,86937809,-0.122283445684006,0.611417228420031,74130,9204,104963,95760,14
"chr1",6591298,6591457,-0.305696759374231,0.611393518748463,588,156704,164945,8242,2
"chr1",16156116,16157033,-0.122179373000639,0.610896865003197,1125,157009,257589,100581,13
"chr17",2265978,2266695,0.0872405553254789,0.610683887278353,35003,226689,269960,43272,9
"chr8",139702775,139703492,-0.122086417541664,0.61043208770832,82921,766,50394,49629,7
"chr11",123454126,123454480,-0.122040066457608,0.610200332288041,17552,84973,171004,86032,8
"chr8",141208928,141209345,-0.203204936048614,0.609614808145841,82999,85314,305796,220483,3
"chr7",117014804,117014920,-0.152335879675744,0.609343518702975,78966,105757,225488,119732,4
"chr2",80302422,80303562,-0.152258917523519,0.609035670094076,49256,163876,289283,125408,12
"chr2",212538597,212539236,-0.202856980577738,0.608570941733213,51857,7089,15813,8725,12
"chr6",41286695,41287147,-0.202830382082436,0.608491146247308,73270,89443,120976,31534,7
"chr17",43780248,43780558,-0.152117001152646,0.608468004610585,37625,134732,266677,131946,4
"chr10",70602862,70603460,0.121656730039276,0.608283650196379,10400,89410,175450,86041,12
"chr2",69961399,69961979,-0.151947693470583,0.607790773882333,48961,32625,120388,87764,7
"chr2",207239434,207240231,-0.151817832514203,0.607271330056812,51755,120845,308572,187728,4
"chr10",122560275,122560628,-0.12143057189209,0.607152859460448,12148,93816,268983,175168,5
"chr17",32152168,32152282,-0.15169432961601,0.60677731846404,36678,206857,302896,96040,4
"chr13",37869672,37870353,-0.101117621478299,0.606705728869797,23411,9076,89719,80644,15
"chr12",54301003,54301425,-0.121177037150997,0.605885185754985,20155,189179,283640,94462,10
"chr1",204214216,204214475,-0.120993568816505,0.604967844082527,7392,147440,309752,162313,12
"chr17",30921586,30921830,-0.120846225402623,0.604231127013117,36590,88200,240059,151860,7
"chr2",169083363,169083366,-0.3019550690198,0.6039101380396,50860,134717,143617,8901,2
"chr18",24459629,24460041,-0.201085909241753,0.603257727725259,40654,201690,258846,57157,4
"chr16",6019008,6019410,-0.100482765156086,0.602896590936516,31679,1012,68474,67463,13
"chr21",42403495,42403700,0.20093409790605,0.602802293718149,56422,203810,241948,38139,9
"chr9",35689905,35691085,-0.120533711246485,0.602668556232427,84126,3876,18311,14436,13
"chr6",31577154,31578308,0.150612975976393,0.602451903905571,72497,49973,124589,74617,10
"chr16",62036182,62036461,-0.120338092751252,0.601690463756259,33368,10903,76546,65644,20
"chr6",113433610,113433983,-0.200536726689249,0.601610180067748,74592,258511,273862,15352,4
"chr11",32435364,32435616,-0.120256131053071,0.601280655265353,13967,6897,15820,8924,21
"chr1",154870241,154870574,-0.120241670526698,0.601208352633492,5510,17236,112164,94929,10
"chr2",36355001,36355255,-0.150018000010299,0.600072000041197,48219,141888,261898,120011,5
"chr2",156435247,156435506,-0.199982265866164,0.599946797598491,50627,152848,160549,7702,17
"chr8",66711998,66712182,-0.199914836198152,0.599744508594457,81787,182140,237979,55840,11
"chr22",39349226,39349598,-0.199809407781483,0.599428223344448,58196,256604,299443,42840,7
"chr15",84817424,84817460,-0.199734278812109,0.599202836436327,30156,7493,12181,4689,9
"chr20",18510840,18510901,-0.199698250280361,0.599094750841082,53674,215467,258755,43289,3
"chr18",62979381,62979438,-0.29949516236952,0.598990324739041,41237,210702,217151,6450,2
"chr10",70132959,70133397,-0.149429902407918,0.597719609631671,10360,85658,130790,45133,10
"chr8",71547673,71548262,-0.149378683974817,0.597514735899269,81867,811,120298,119488,9
"chr17",45143526,45144097,-0.149278911810606,0.597115647242423,37823,4340,295178,290839,5
"chr2",237486798,237487304,-0.0995075528719443,0.597045317231666,52734,61135,105348,44214,12
"chr1",23559981,23560239,-0.198990186835011,0.596970560505033,1598,160001,261763,101763,16
"chr1",218344975,218345738,-0.119391206684884,0.596956033424422,7920,216890,265295,48406,17
"chr5",142644209,142644447,0.149228252460778,0.596913009843113,70152,155641,271260,115620,5
"chr2",201157770,201157895,-0.198889283513535,0.596667850540606,51577,253859,284710,30852,3
"chr11",24496679,24496902,-0.119313408947708,0.596567044738542,13863,173612,184592,10981,14
"chr3",136930163,136930491,-0.198835812821409,0.596507438464228,62575,274762,301678,26917,6
"chr6",83708503,83709525,-0.198736078058339,0.596208234175017,74097,7123,15794,8672,27
"chr7",157854417,157854549,-0.14905170486568,0.596206819462719,80247,175613,262509,86897,9
"chr4",167234068,167234737,-0.119193279407618,0.595966397038088,66991,115266,155121,39856,20
"chr9",12774922,12775751,-0.0993220550803318,0.595932330481991,83683,61445,183989,122545,11
"chr3",44584500,44585000,-0.119174304948104,0.595871524740519,60123,8667,250904,242238,5
"chr19",1402420,1402627,-0.198530689448467,0.595592068345402,41748,102447,299078,196632,3
"chr4",73836996,73837064,-0.148803908816645,0.595215635266578,65616,32879,288291,255413,4
"chr2",7899745,7899859,-0.297575362136223,0.595150724272447,47442,150411,274981,124571,2
"chr2",102142486,102142908,-0.198368021319489,0.595104063958467,49757,22092,83051,60960,6
"chr17",44070095,44070097,-0.297491185203991,0.594982370407981,37670,131543,136596,5054,15
"chr2",28927029,28927646,-0.19827210076666,0.59481630229998,48084,82621,220608,137988,5
"chr17",58277970,58278070,-0.198246642243203,0.59473992672961,38469,52322,206128,153807,3
"chr1",81801156,81802496,-0.148661340861852,0.594645363447408,3862,342,106012,105671,13
"chr12",122226083,122227554,0.148635597390639,0.594542389562558,22364,79855,91992,12138,26
"chr2",26401736,26402066,-0.118896279361374,0.594481396806872,47867,14781,119716,104936,11
"chr16",88978115,88978474,-0.118860570980268,0.59430285490134,34596,56297,292403,236107,5
"chr17",61451835,61452257,-0.118814385994123,0.594071929970615,38608,52651,199008,146358,6
"chr8",104223157,104223750,-0.118775643804996,0.593878219024982,82406,11092,104034,92943,8
"chr1",9238382,9238896,-0.148269037488486,0.593076149953945,699,225442,274498,49057,4
"chr19",41342221,41342229,-0.14825006284278,0.593000251371121,45151,198793,302958,104166,5
"chr5",11903998,11904330,-0.148225551120277,0.592902204481106,67711,194,22056,21863,9
"chr14",85531125,85532148,-0.148057245346637,0.592228981386549,26676,8548,198961,190414,9
"chr12",68159616,68160200,0.11841375095905,0.592068754795252,20817,87546,268768,181223,5
"chr1",65525119,65525778,-0.148017078849532,0.592068315398128,3633,6208,133837,127630,7
"chr14",24171812,24171985,-0.197330336538024,0.59199100961407,25158,5446,54176,48731,12
"chr3",86990750,86991276,-0.147770299698091,0.591081198792366,61452,8224,146912,138689,11
"chr6",18122760,18123010,-0.118205631665355,0.591028158326776,71803,182163,244941,62779,12
"chr22",31752796,31753477,-0.14774379365507,0.590975174620281,57733,130505,270437,139933,10
"chr14",28766688,28767692,-0.118091632130401,0.590458160652003,25275,58422,103551,45130,25
"chr7",37354956,37355102,-0.147393793433418,0.589575173733671,77076,124950,235362,110413,4
"chr8",119207892,119208245,-0.196494896145138,0.589484688435414,82555,3375,40673,37299,13
"chr22",24542113,24542743,-0.196451639855746,0.589354919567237,57288,211003,287610,76608,3
"chr19",10143815,10143968,0.196143197162136,0.588429591486408,42868,84758,291380,206623,3
"chr7",20785087,20785597,-0.196122048016414,0.588366144049242,76653,976,42192,41217,8
"chr4",171812880,171813625,-0.147030914299553,0.588123657198211,67052,111222,152784,41563,12
"chr9",22005289,22006229,-0.0979950630140408,0.587970378084245,83843,88712,303433,214722,17
"chr3",101848304,101848957,-0.195829971578061,0.587489914734184,61625,160098,282967,122870,14
"chr11",1890954,1891265,-0.195773420240141,0.587320260720422,12900,219153,255087,35935,3
"chr7",79453732,79454437,-0.195746150376475,0.587238451129424,77892,1046,16898,15853,29
"chr8",127795595,127796016,0.117445486221376,0.587227431106878,82762,117914,135810,17897,5
"chr11",2139674,2140173,-0.0976995659278673,0.586197395567204,12917,40343,48109,7767,56
"chr10",25174828,25175267,-0.11720471119348,0.586023555967399,9536,48897,91558,42662,24
"chr4",184851256,184851661,-0.195300574893398,0.585901724680193,67235,230115,288277,58163,3
"chr4",125316442,125317774,-0.146459774416883,0.585839097667534,66459,8420,142793,134374,7
"chr12",113966891,113967256,-0.195243296450639,0.585729889351918,21980,178650,265343,86694,12
"chr20",4248914,4249445,-0.195240314280771,0.585720942842314,53421,5839,16013,10175,5
"chr3",56468265,56468719,-0.116895477985078,0.584477389925392,61046,7061,40042,32982,6
"chr13",45615703,45615963,-0.146108622229916,0.584434488919664,23596,4471,117556,113086,9
"chr1",179591693,179591976,-0.146098192208678,0.584392768834712,6725,462,70781,70320,16
"chr16",566827,566857,-0.194736164746741,0.584208494240224,30830,58326,72433,14108,4
"chr4",122620893,122621393,0.0973542657096678,0.584125594258007,66430,99887,291001,191115,6
"chr4",184813444,184813519,-0.291981190210636,0.583962380421272,67230,255834,259458,3625,9
"chr3",194247477,194247516,-0.29182953651297,0.583659073025941,63902,259134,275902,16769,6
"chr1",145960188,145960756,-0.116720059214211,0.583600296071055,4907,30620,162191,131572,5
"chr14",37594608,37595947,-0.116683908738336,0.58341954369168,25425,13562,72916,59355,16
"chr1",204359715,204360179,-0.116635094142246,0.583175470711229,7400,29533,103908,74376,12
"chr7",128030940,128031142,-0.145771844754229,0.583087379016914,79134,104295,175831,71537,9
"chr15",72116696,72117131,-0.116402726644754,0.582013633223769,29548,209927,242922,32996,24
"chr15",99249432,99250846,-0.116292248495458,0.581461242477291,30620,225937,307470,81534,26
"chr16",49281391,49282286,-0.193768059183792,0.581304177551376,32934,894,10884,9991,10
"chr8",22273935,22274386,-0.193698120143499,0.581094360430497,80802,171951,224553,52603,3
"chr16",396371,397934,-0.145110352581484,0.580441410325936,30803,68735,134691,65957,18
"chr12",663363,664450,0.0966449449397556,0.579869669638534,18051,99959,214583,114625,9
"chr1",9073294,9073355,-0.289743431794665,0.57948686358933,689,103529,134569,31041,2
"chr2",65366774,65367344,-0.115849719537186,0.579248597685928,48859,113868,144717,30850,11
"chr4",153788726,153790477,-0.0964930839249045,0.578958503549427,66831,142794,152710,9917,38
"chr9",77018734,77019945,-0.0963938456099755,0.578363073659853,84435,11525,107085,95561,8
"chr18",12656794,12657167,-0.115628700294392,0.578143501471958,40495,58301,204178,145878,5
"chr6",33313740,33315238,-0.115585385305006,0.577926926525029,72832,42638,45712,3075,68
"chr16",89324277,89324560,0.192639258346243,0.577917775038729,34648,7516,208867,201352,3
"chr3",194206255,194206712,-0.192622070379367,0.577866211138101,63901,225623,280302,54680,3
"chr10",73647614,73648233,-0.144432006281995,0.577728025127978,10574,48387,190900,142514,6
"chr15",26970850,26971130,-0.0962843863841771,0.577706318305062,27944,6114,57981,51868,16
"chr19",56567152,56567425,-0.11550057698335,0.577502884916751,47047,8759,210741,201983,8
"chr16",80569572,80569954,0.144360102590329,0.577440410361318,34105,115494,246024,130531,8
"chr15",97959653,97960644,-0.0961667673405141,0.577000604043085,30573,115228,295206,179979,14
"chr17",27471176,27471992,0.0961310818434509,0.576786491060705,36351,93730,201456,107727,8
"chr19",12943613,12943949,-0.144163049364665,0.576652197458661,43292,5389,302803,297415,4
"chr21",36163587,36163839,-0.192105283479905,0.576315850439716,56138,132191,231922,99732,4
"chr19",43781788,43781917,0.143992091027395,0.575968364109581,45424,204689,229659,24971,11
"chr10",51073983,51074429,-0.115183195558908,0.575915977794542,10064,125762,185967,60206,11
"chr20",38724389,38724394,-0.191835864196217,0.575507592588652,54472,88,6708,6621,8
"chr8",116652060,116652376,-0.287643355327899,0.575286710655797,82509,268509,311146,42638,2
"chr6",165661965,165662267,-0.115039074712855,0.575195373564274,75733,26232,301854,275623,5
"chr3",48268715,48269407,0.115002416284259,0.575012081421294,60373,93635,307926,214292,5
"chr3",62875345,62876121,-0.0958098372155359,0.574859023293215,61207,103617,122393,18777,14
"chr7",90118964,90119706,-0.0957093580895137,0.574256148537082,78008,80247,171085,90839,27
"chr11",66479407,66479886,-0.143501239612883,0.574004958451532,15537,239960,261311,21352,17
"chr18",31042627,31043193,-0.0956630476526917,0.57397828591615,40692,53369,208003,154635,11
"chr22",31638509,31639025,-0.19130615862309,0.573918475869271,57723,60952,266926,205975,3
"chr3",46369878,46369983,0.19118893622695,0.573566808680849,60231,116894,258536,141643,3
"chr9",135075551,135075565,-0.286584715812251,0.573169431624502,86382,10071,63235,53165,12
"chr3",194312731,194312945,-0.143090614695754,0.572362458783018,63906,143552,270369,126818,9
"chr9",25677630,25678685,-0.190755326856838,0.572265980570514,83866,42676,83174,40499,6
"chr1",209703995,209704625,0.190727015331484,0.572181045994452,7711,92330,130937,38608,9
"chr2",112541078,112541438,-0.19061692386299,0.571850771588969,49988,154555,240205,85651,21
"chr16",53207952,53208707,-0.190528827298055,0.571586481894166,33036,120565,290399,169835,3
"chr2",26401582,26401899,-0.114144955317895,0.570724776589475,47867,147554,309945,162392,11
"chr14",24334601,24335136,-0.114137224563675,0.570686122818374,25213,77215,105409,28195,13
"chr3",173397899,173398448,-0.190152837467706,0.570458512403119,63293,13033,29699,16667,22
"chr19",14674781,14674964,-0.190138715166089,0.570416145498266,43462,92188,112747,20560,5
"chr6",32840727,32840975,0.081451580053056,0.570161060371392,72741,41815,187636,145822,7
"chr1",37455188,37455346,-0.19001688559303,0.570050656779091,2476,80313,159932,79620,16
"chr5",37834746,37836565,-0.0948796070660639,0.569277642396383,68030,69616,136287,66672,22
"chr5",54520733,54520733,-0.284499047664897,0.568998095329794,68268,152639,302562,149924,2
"chr3",147413359,147414772,-0.0948124941379685,0.568874964827811,62804,36147,163557,127411,8
"chr2",234454611,234454975,0.142186246908089,0.568744987632356,52659,221409,275008,53600,4
"chr6",30492545,30493021,0.11373451907646,0.568672595382298,72313,126644,195214,68571,5
"chr1",180911950,180912510,-0.142166617071065,0.568666468284262,6769,118734,145730,26997,5
"chr12",55928883,55929336,0.113708266914134,0.568541334570671,20281,9945,228930,218986,5
"chr5",176629674,176630991,-0.0811714839150719,0.568200387405503,71003,35619,150257,114639,10
"chr8",49909721,49910981,-0.141977764561722,0.567911058246889,81519,10294,42863,32570,20
"chr2",159711049,159711482,-0.189254056379189,0.567762169137567,50682,132702,238084,105383,3
"chr16",87959716,87959758,-0.141912620852597,0.567650483410386,34474,12047,62916,50870,11
"chr2",156435439,156435615,-0.189135928945801,0.567407786837403,50627,137557,144005,6449,17
"chr1",28437642,28438343,-0.188991986616527,0.566975959849582,1993,99722,218280,118559,3
"chr20",45833391,45833396,-0.283349411212106,0.566698822424212,54786,221957,295266,73310,6
"chr19",17754080,17754130,-0.188891543713005,0.566674631139015,43809,238119,258747,20629,5
"chr10",33773090,33773306,-0.283284628604827,0.566569257209654,9716,117852,135318,17467,8
"chr5",74537921,74538014,-0.188818222414791,0.566454667244373,68635,36044,268076,232033,3
"chr6",129861268,129861822,0.0943519958143332,0.566111974885999,74864,122307,174918,52612,8
"chr21",33401797,33401858,-0.282872827859269,0.565745655718539,56028,202292,230034,27743,2
"chr19",21493424,21493817,-0.188510092768353,0.56553027830506,44149,305387,305389,3,3
"chr2",70984810,70985374,-0.113073440970557,0.565367204852787,49016,30007,281902,251896,5
"chr1",185734203,185734745,-0.0941585542988312,0.564951325792987,6933,103524,156357,52834,12
"chr6",29553366,29553974,-0.112918720971951,0.564593604859756,72182,11964,18675,6712,26
"chr14",92323675,92323941,-0.141115610002746,0.564462440010984,26857,10150,66550,56401,4
