"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr16",4664732,4664732,-0.135972114836952,0.135972114836952,31605,120727,120727,1,2
"chr1",150159293,150159293,0.135969727489734,0.135969727489734,5001,13786,13786,1,3
"chr14",74239313,74239633,-0.0679833886144581,0.135966777228916,26361,14023,102698,88676,7
"chr20",63738957,63738957,-0.135964013943631,0.135964013943631,55597,16219,16219,1,6
"chr3",186717173,186717736,0.0679738269782987,0.135947653956597,63697,278822,286457,7636,9
"chr16",21657413,21657413,0.135947054811725,0.135947054811725,32176,210354,210354,1,1
"chr13",78596824,78596824,-0.1359453001584,0.1359453001584,24062,107494,107494,1,17
"chr2",31138891,31138891,-0.135940550498119,0.135940550498119,48136,18293,18293,1,16
"chr15",65661130,65661130,-0.135939854196414,0.135939854196414,29305,123832,123832,1,1
"chr4",84498404,84498404,-0.135937766378666,0.135937766378666,65844,15764,15764,1,19
"chr2",44359616,44359762,0.0679667816755223,0.135933563351045,48446,86626,143654,57029,2
"chr15",64163863,64163863,-0.135931729339708,0.135931729339708,29194,197652,197652,1,10
"chr9",111759737,111759737,-0.135928571778225,0.135928571778225,85195,262205,262205,1,4
"chr5",132012738,132012738,-0.135921332734708,0.135921332734708,69471,115807,115807,1,14
"chr19",49961524,49961524,0.135914084306105,0.135914084306105,46247,115402,115402,1,4
"chr3",32391150,32391499,-0.0679562575798566,0.135912515159713,59729,158118,257100,98983,8
"chr5",175444286,175444286,-0.135911681628694,0.135911681628694,70937,17420,17420,1,14
"chr7",2687012,2687012,0.135910868378929,0.135910868378929,76211,179097,179097,1,4
"chr3",40457149,40457180,0.0679547278721215,0.135909455744243,59989,39227,78558,39332,11
"chr19",53159214,53159237,-0.0679547027954677,0.135909405590935,46610,244201,296478,52278,10
"chr12",45378067,45378067,0.13590576692024,0.13590576692024,19366,239130,239130,1,1
"chr16",20669975,20669975,0.135903491649758,0.135903491649758,32125,271030,271030,1,1
"chr1",66694486,66694496,0.0679473299894149,0.13589465997883,3654,225850,267140,41291,3
"chr15",27161784,27161784,0.135887554990237,0.135887554990237,27945,254994,254994,1,3
"chr3",165206971,165206971,-0.135880260582659,0.135880260582659,63163,1285,1285,1,6
"chr12",42459321,42459321,0.135878531328914,0.135878531328914,19329,254786,254786,1,3
"chr16",31477531,31477531,-0.135874273059301,0.135874273059301,32810,119043,119043,1,4
"chr19",54149679,54149707,0.0679360301086549,0.13587206021731,46759,254190,260188,5999,3
"chr20",34979701,34979740,0.067933782752153,0.135867565504306,54195,234615,276406,41792,2
"chr19",7294076,7294082,-0.0679336060930089,0.135867212186018,42534,72451,74708,2258,9
"chr2",61538955,61538955,-0.135866652540997,0.135866652540997,48764,142671,142671,1,15
"chr1",206947062,206947283,0.0679318447601892,0.135863689520378,7621,141683,150314,8632,8
"chr20",55422899,55423008,0.0679272681760993,0.135854536352199,55129,82279,237274,154996,2
"chr10",6116086,6116086,0.135852918635432,0.135852918635432,9089,263063,263063,1,2
"chr8",25368648,25368648,0.135850794912532,0.135850794912532,80951,268662,268662,1,1
"chr12",52435532,52435532,0.135850208341158,0.135850208341158,19899,214642,214642,1,9
"chr5",122832116,122832116,0.135844001608158,0.135844001608158,69347,256354,256354,1,1
"chr11",66010739,66010739,0.135839743033674,0.135839743033674,15465,40907,40907,1,1
"chr11",1309381,1310601,0.0679183371984635,0.135836674396927,12839,81198,82469,1272,17
"chr7",80646568,80646568,0.135835092626452,0.135835092626452,77909,246304,246304,1,8
"chr14",23568945,23568945,-0.135835014872949,0.135835014872949,25094,271129,271129,1,21
"chr1",166602454,166602454,0.135832192210018,0.135832192210018,6325,38178,38178,1,1
"chr2",70899145,70900399,-0.0679155266302777,0.135831053260555,49007,150041,158742,8702,23
"chr4",156972079,156972079,-0.135830491616781,0.135830491616781,66888,155410,155410,1,15
"chr7",30962896,30962955,0.0679113449381797,0.135822689876359,76951,217867,241614,23748,4
"chr19",43901846,43901846,-0.135821808383704,0.135821808383704,45434,119338,119338,1,6
"chr5",160421401,160421401,-0.135814768048961,0.135814768048961,70672,68795,68795,1,14
"chr6",32968066,32968081,-0.0679038898816444,0.135807779763289,72763,127131,129658,2528,102
"chr14",24099997,24099997,0.135805714928166,0.135805714928166,25135,121619,121619,1,2
"chr7",157574458,157574458,0.135805528943931,0.135805528943931,80243,181075,181075,1,8
"chr1",162362011,162362011,0.135804962263503,0.135804962263503,6232,114840,114840,1,2
"chr6",38676886,38676886,0.135802698529409,0.135802698529409,73168,128995,128995,1,1
"chr3",196639738,196639738,0.13579958875118,0.13579958875118,64041,139747,139747,1,12
"chr15",85619996,85620157,-0.0678981497955625,0.135796299591125,30177,218230,236488,18259,3
"chr2",214410600,214410600,-0.135780041752661,0.135780041752661,51872,310672,310672,1,11
"chr20",36175609,36175609,0.135770415294102,0.135770415294102,54308,275671,275671,1,1
"chr1",182789261,182789261,-0.135764183168536,0.135764183168536,6842,264344,264344,1,11
"chr6",55327540,55327540,0.135755936698324,0.135755936698324,73809,91638,91638,1,6
"chr17",80187379,80187428,0.0678761672920783,0.135752334584157,39760,201287,201725,439,8
"chr15",34795572,34795572,-0.135746068498975,0.135746068498975,28135,54991,54991,1,7
"chr19",4047787,4047787,0.135738326938575,0.135738326938575,42179,24977,24977,1,4
"chr7",841997,842014,0.0678678478298673,0.135735695659735,76004,227483,282450,54968,2
"chr12",123151628,123151732,-0.06786549472913,0.13573098945826,22446,210482,210498,17,8
"chr17",48543695,48545245,-0.067865234538466,0.135730469076932,38010,137356,212144,74789,25
"chr7",90216550,90216550,0.135728318008162,0.135728318008162,78013,221995,221995,1,1
"chr2",241776779,241776788,0.0678630922002793,0.135726184400559,53067,118977,260803,141827,6
"chr9",33165573,33165573,-0.135725026958892,0.135725026958892,83939,215059,215059,1,1
"chr8",28338132,28338438,0.0678589811556332,0.135717962311266,81060,237139,243241,6103,6
"chr17",7929845,7929845,0.135713721036904,0.135713721036904,35667,292151,292151,1,33
"chr13",110484910,110484910,0.13570655627734,0.13570655627734,24462,139400,139400,1,1
"chr6",108986571,108986598,0.0678455668401217,0.135691133680243,74453,41135,187784,146650,2
"chr5",173888971,173888975,-0.0678337593536949,0.13566751870739,70918,141113,149827,8715,18
"chr6",79631166,79631166,-0.135663674445373,0.135663674445373,74050,139402,139402,1,6
"chr11",90869600,90869815,0.0678315357900705,0.135663071580141,16526,120763,231992,111230,3
"chr3",49738420,49738420,-0.135662755016522,0.135662755016522,60615,287988,287988,1,1
"chr2",186693690,186693807,-0.0678305251184236,0.135661050236847,51283,81206,125856,44651,9
"chr9",76906366,76906366,-0.135660010048718,0.135660010048718,84433,108849,108849,1,9
"chr11",5243778,5243778,-0.135649053091099,0.135649053091099,13147,171288,171288,1,2
"chr22",46535241,46537772,0.0678242840819563,0.135648568163913,58773,103824,106569,2746,30
"chr16",85902222,85902305,-0.0678227635662818,0.135645527132564,34383,216167,235873,19707,9
"chr6",32842774,32842774,0.135645450536456,0.135645450536456,72743,177924,177924,1,59
"chr11",119191389,119191389,0.13564542442472,0.13564542442472,17361,224530,224530,1,1
"chr16",31190084,31190084,0.135641573408771,0.135641573408771,32771,256542,256542,1,3
"chr6",30148052,30148052,0.135637054537155,0.135637054537155,72276,169836,169836,1,1
"chr7",27156341,27157140,-0.0678181050098276,0.135636210019655,76817,42999,45830,2832,19
"chr10",86755583,86755583,-0.135634558438964,0.135634558438964,10868,173149,173149,1,4
"chr2",44941107,44941107,-0.135629761400614,0.135629761400614,48453,13414,13414,1,7
"chr13",45201628,45202112,0.0678124660216551,0.13562493204331,23578,241263,298637,57375,3
"chr6",52670581,52670581,0.135621697420159,0.135621697420159,73754,136101,136101,1,11
"chr19",34927312,34927312,-0.135620832617264,0.135620832617264,44385,197764,197764,1,10
"chr17",41572710,41572985,0.0678081791015799,0.13561635820316,37348,90859,208478,117620,10
"chr6",135851617,135851617,-0.135612140258419,0.135612140258419,75026,172394,172394,1,10
"chr17",49575968,49575968,-0.135609179239664,0.135609179239664,38112,71099,71099,1,11
"chr3",55508432,55508693,0.0678042080286259,0.135608416057252,61039,279401,286979,7579,2
"chr1",228371389,228371620,0.0678036423235757,0.135607284647151,8275,103624,146403,42780,5
"chr1",166876499,166876504,-0.0678027194037314,0.135605438807463,6332,29952,31742,1791,13
"chr6",118894036,118894181,-0.0678019736531304,0.135603947306261,74729,303005,308117,5113,6
"chr10",72273093,72273093,-0.135601187623329,0.135601187623329,10502,13652,13652,1,12
"chr2",230908704,230908786,0.0677986483861751,0.13559729677235,52432,235413,263088,27676,4
"chr6",106510428,106510513,-0.0677924909342317,0.135584981868463,74375,189227,189322,96,4
"chr2",27254148,27254148,0.135579780302282,0.135579780302282,47965,217067,217067,1,1
"chr1",149788402,149788402,-0.135576859792008,0.135576859792008,4969,246752,246752,1,1
"chr3",46987653,46987985,-0.0677821503338784,0.135564300667757,60296,119763,136252,16490,4
"chr12",108732147,108732147,-0.135563166777829,0.135563166777829,21603,80723,80723,1,16
"chr1",161720419,161721224,-0.0677788066484288,0.135557613296858,6213,149574,243621,94048,4
"chr6",45327631,45327631,0.135557520716401,0.135557520716401,73584,255287,255287,1,4
"chr19",7489098,7489251,-0.0677750121324928,0.135550024264986,42549,62180,72922,10743,9
"chr5",132642108,132642203,0.0677698494869109,0.135539698973822,69514,259475,269344,9870,4
"chr17",49995287,49995327,-0.0677686292977267,0.135537258595453,38149,267466,273222,5757,12
"chr11",70185603,70185619,0.0677656200194757,0.135531240038951,15896,10490,118651,108162,2
"chr3",127588384,127588384,-0.135522656211583,0.135522656211583,62227,154831,154831,1,1
"chr17",81394869,81394869,-0.135518845634747,0.135518845634747,39918,129671,129671,1,8
"chr9",114503215,114503221,0.0677578794194224,0.135515758838845,85308,265018,277910,12893,5
"chr5",179023573,179023573,-0.135513933622328,0.135513933622328,71191,311203,311203,1,8
"chr19",57599494,57599494,-0.13551252804427,0.13551252804427,47126,135945,135945,1,8
"chr12",55829757,55829757,-0.13550751107934,0.13550751107934,20271,237143,237143,1,21
"chr2",15940638,15940638,-0.135506941465281,0.135506941465281,47624,89289,89289,1,14
"chr11",31811726,31812083,-0.0677520247582778,0.135504049516556,13946,267595,278217,10623,33
"chr17",1493531,1493531,-0.135497982567695,0.135497982567695,34905,307843,307843,1,13
"chr2",216633169,216633218,-0.0677463548244474,0.135492709648895,51943,108874,153891,45018,6
"chr1",62436451,62436584,0.0677460648523053,0.135492129704611,3558,100452,109779,9328,14
"chr12",7747999,7748055,0.0677458706324116,0.135491741264823,18491,247277,299382,52106,2
"chr19",1754701,1754701,-0.13549143681123,0.13549143681123,41810,2208,2208,1,1
"chr10",72089157,72089157,-0.135485748274271,0.135485748274271,10491,303722,303722,1,16
"chr12",55715840,55715840,-0.135469496848162,0.135469496848162,20251,183137,183137,1,12
"chr5",31532004,31532009,0.0677312480652542,0.135462496130508,67883,106690,131060,24371,17
"chr22",46762446,46762859,-0.0677287797836279,0.135457559567256,58790,275828,300343,24516,19
"chr1",52602045,52602160,-0.0677283308813514,0.135456661762703,3282,156714,164761,8048,11
"chr1",162396751,162396751,0.135456264922562,0.135456264922562,6245,148550,148550,1,1
"chr6",93358360,93358360,0.135452966222947,0.135452966222947,74256,301329,301329,1,1
"chr3",160449719,160450001,0.0677230826491224,0.135446165298245,63127,34011,34283,273,15
"chr20",44177866,44177866,0.135438214085294,0.135438214085294,54629,277166,277166,1,1
"chr18",76442149,76442149,0.13543426077436,0.13543426077436,41395,132848,132848,1,3
"chr13",102858300,102858300,-0.13542869000921,0.13542869000921,24369,302106,302106,1,1
"chr16",14302419,14302440,-0.0677131897562697,0.135426379512539,31926,82016,262843,180828,6
"chr17",80227827,80227827,-0.135424746640209,0.135424746640209,39775,230375,230375,1,1
"chr9",94920433,94921161,0.0677118954236097,0.135423790847219,84771,232814,245746,12933,4
"chr5",134412091,134412145,0.0677114375367429,0.135422875073486,69586,109249,142588,33340,9
"chr5",7868383,7869525,-0.0677079701245098,0.13541594024902,67638,158439,161065,2627,21
"chr8",98948894,98949148,-0.0676981925340074,0.135396385068015,82271,172412,186148,13737,4
"chr10",116058378,116058554,0.0676932817946791,0.135386563589358,11937,185535,283815,98281,6
"chr15",40568769,40568769,-0.135377990275434,0.135377990275434,28292,218413,218413,1,14
"chr15",51752474,51752474,-0.135375300010721,0.135375300010721,28846,117566,117566,1,19
"chr6",52535795,52535795,0.135363690754469,0.135363690754469,73747,281833,281833,1,1
"chr13",29595992,29595992,0.135357899653387,0.135357899653387,23240,96672,96672,1,8
"chr7",104926753,104926753,0.135357639214863,0.135357639214863,78730,250665,250665,1,5
"chr2",219448878,219448935,-0.0676754005580452,0.13535080111609,52183,36682,103766,67085,6
"chr20",45791652,45793112,-0.0676749020995106,0.135349804199021,54776,85449,95318,9870,20
"chr1",116390394,116390394,0.135349696411735,0.135349696411735,4712,218814,218814,1,1
"chr12",70637510,70637510,-0.135347797917541,0.135347797917541,20911,236865,236865,1,7
"chr9",83333405,83333405,0.135346054499378,0.135346054499378,84474,117156,117156,1,3
"chr1",24319360,24319701,-0.0676665178091769,0.135333035618354,1657,89999,90817,819,18
"chr10",104254107,104254107,-0.135327382856172,0.135327382856172,11718,252715,252715,1,15
"chr3",139540070,139540097,-0.0676486438775309,0.135297287755062,62669,80232,80353,122,14
"chr14",38838445,38838445,0.135297152876507,0.135297152876507,25438,72332,72332,1,2
"chr6",24774485,24774735,-0.0676483965571093,0.135296793114219,71891,89503,135250,45748,10
"chr20",36236384,36236565,0.0676480132910201,0.13529602658204,54314,101571,108709,7139,14
"chr9",121742103,121742103,0.13529490107388,0.13529490107388,85451,221653,221653,1,3
"chr20",62795719,62795719,-0.13528702205693,0.13528702205693,55441,51738,51738,1,4
"chr22",45432384,45432384,-0.135285351714867,0.135285351714867,58673,197821,197821,1,1
"chr6",52420454,52421048,-0.0676380924148809,0.135276184829762,73737,204306,250070,45765,14
"chr10",116273603,116274069,-0.0676368744988315,0.135273748997663,11942,110421,116103,5683,29
"chr12",132619442,132619442,-0.135272275040967,0.135272275040967,22820,50959,50959,1,4
"chr11",19507858,19507994,0.0676321997135517,0.135264399427103,13817,219202,219232,31,2
"chr6",142089079,142089079,-0.135264201926607,0.135264201926607,75158,47671,47671,1,13
"chr20",45547618,45547618,0.135253277489156,0.135253277489156,54758,258720,258720,1,4
"chr11",66317701,66317701,-0.135251653148049,0.135251653148049,15507,84632,84632,1,18
"chr1",200671131,200671131,-0.135244313049363,0.135244313049363,7091,163793,163793,1,3
"chr17",1733774,1733912,0.0676174222716446,0.135234844543289,34951,57135,58783,1649,5
"chr6",126483825,126483825,0.135230309565756,0.135230309565756,74820,238071,238071,1,1
"chr3",159762497,159762497,0.135223032794337,0.135223032794337,63094,134013,134013,1,1
"chr8",143431527,143431527,-0.135219199029886,0.135219199029886,83155,170982,170982,1,4
"chr20",2654228,2654228,0.13521469006411,0.13521469006411,53270,294836,294836,1,23
"chr2",100819950,100819963,-0.0675999874669512,0.135199974933902,49699,35102,60944,25843,6
"chr1",32764752,32764964,0.0675991103905883,0.135198220781177,2223,255907,258784,2878,11
"chr16",30356225,30356225,-0.135197906179753,0.135197906179753,32611,7363,7363,1,20
"chr1",185311290,185311290,0.135187604446302,0.135187604446302,6925,275497,275497,1,1
"chr4",1113712,1113712,-0.135186699376733,0.135186699376733,64244,3430,3430,1,11
"chr20",59122687,59122687,0.135178978805364,0.135178978805364,55275,217917,217917,1,1
"chr17",3513876,3513890,0.0675879961220004,0.135175992244001,35088,70700,72097,1398,5
"chr2",31526224,31526224,0.135174462487558,0.135174462487558,48148,234651,234651,1,3
"chr1",33183218,33183218,0.135172239823514,0.135172239823514,2265,157020,157020,1,17
"chr19",20566598,20566652,0.0675857027253366,0.135171405450673,44128,261554,307897,46344,5
"chr11",119084840,119084998,0.0675853361262719,0.135170672252544,17322,98428,170382,71955,10
"chr19",43619774,43620257,0.0675820461031059,0.135164092206212,45398,110897,130605,19709,16
"chr11",67452572,67452792,0.0675789912149063,0.135157982429813,15691,102685,168029,65345,14
"chr2",70688078,70688078,0.135141971038626,0.135141971038626,48994,142451,142451,1,1
"chr9",123377446,123377446,0.135139088361005,0.135139088361005,85557,305466,305466,1,5
"chr14",61810955,61810955,0.135126474671301,0.135126474671301,25885,230059,230059,1,2
"chr2",14634141,14634141,-0.135126016235084,0.135126016235084,47610,69984,69984,1,15
"chr14",75604151,75604235,0.0675603224898181,0.135120644979636,26470,248585,264419,15835,5
"chr19",13102637,13102637,-0.13511709360744,0.13511709360744,43311,89974,89974,1,7
"chr1",77682839,77683651,-0.0675578031699218,0.135115606339844,3815,143888,145203,1316,16
"chr1",180631405,180631827,-0.0675531976894294,0.135106395378859,6761,134848,142738,7891,9
"chr17",56153233,56153369,0.0675489415742778,0.135097883148556,38367,72298,110244,37947,10
"chr11",2869868,2869868,-0.135092024032918,0.135092024032918,12995,6105,6105,1,33
"chr7",832571,832571,0.135088338451917,0.135088338451917,76001,113843,113843,1,10
"chr10",97294035,97294067,0.0675397869739013,0.135079573947803,11239,240887,280849,39963,2
"chr17",66964552,66964552,0.135076289931956,0.135076289931956,38857,52294,52294,1,7
"chr1",171742707,171742707,0.135074322637753,0.135074322637753,6517,159997,159997,1,13
"chr11",130002029,130002029,-0.13506789194707,0.13506789194707,17842,181510,181510,1,2
"chr17",1650047,1650047,-0.135060899424325,0.135060899424325,34932,210157,210157,1,13
"chr8",66870150,66870871,-0.0675286600524887,0.135057320104977,81790,169242,175749,6508,9
"chr1",40281399,40281480,0.0675278040110953,0.135055608022191,2665,240979,265208,24230,2
"chr11",13276668,13276749,0.0675257335413343,0.135051467082669,13595,114773,115254,482,10
"chr1",172602139,172602139,0.135046201802009,0.135046201802009,6542,240739,240739,1,2
"chr6",38480259,38480259,-0.135042208481996,0.135042208481996,73158,247581,247581,1,1
"chr1",20185289,20185650,0.0675205999340405,0.135041199868081,1362,143899,166039,22141,14
"chr9",124950437,124950437,0.135023063906239,0.135023063906239,85626,232729,232729,1,1
"chr5",6496490,6496490,0.135020767351104,0.135020767351104,67605,134757,134757,1,2
"chr1",117210905,117211056,0.0675058337399089,0.135011667479818,4762,273686,301964,28279,11
"chr12",9698770,9698770,-0.135011154200187,0.135011154200187,18608,201146,201146,1,1
"chr1",156420445,156420445,0.135008490480707,0.135008490480707,5746,109226,109226,1,13
"chr6",46690069,46690206,0.0675026166809415,0.135005233361883,73624,220266,222270,2005,3
"chr16",82771822,82771822,0.135005105081289,0.135005105081289,34221,257850,257850,1,1
"chr14",23185300,23185300,0.134996661169908,0.134996661169908,25030,243009,243009,1,2
"chr11",118679734,118679776,0.0674971449422105,0.134994289884421,17281,180638,191852,11215,2
"chr11",95070025,95070025,0.134994207746265,0.134994207746265,16617,181198,181198,1,1
"chr17",997251,997251,-0.134988395866398,0.134988395866398,34851,204446,204446,1,11
"chr1",159953618,159953618,0.13496196556856,0.13496196556856,6013,105153,105153,1,1
"chr13",40983021,40983051,-0.0674798560098707,0.134959712019741,23472,260960,266802,5843,8
"chr22",22885660,22885660,0.134958575534873,0.134958575534873,57159,272438,272438,1,1
"chr6",3272596,3273205,0.0674780035011936,0.134956007002387,71497,129110,167803,38694,6
"chr1",34781796,34781796,-0.134953817536408,0.134953817536408,2320,36613,36613,1,13
"chr21",44011280,44011371,-0.0674767972982324,0.134953594596465,56499,226945,299508,72564,6
"chr10",122461338,122461338,-0.134952124719464,0.134952124719464,12141,15797,15797,1,14
"chr17",81871087,81872083,0.0674757395733374,0.134951479146675,40007,68875,76216,7342,13
"chr7",29806327,29806361,-0.0674744054346329,0.134948810869266,76896,256574,264491,7918,8
"chr1",54054445,54054445,-0.134946765945769,0.134946765945769,3368,290434,290434,1,26
"chr20",33217095,33217485,0.0674723124800431,0.134944624960086,54090,87910,204146,116237,2
"chr12",27971020,27971020,-0.134941323865479,0.134941323865479,19160,227641,227641,1,17
"chr17",7675140,7675140,-0.0674676165738815,0.134935233147763,35601,311960,311961,2,179
"chr2",37928700,37928700,0.134930446575439,0.134930446575439,48277,149940,149940,1,4
"chr19",45643686,45643756,-0.067464657016667,0.134929314033334,45640,69893,71254,1362,10
"chr2",219562435,219562456,0.0674611284441795,0.134922256888359,52217,158064,159584,1521,4
"chr1",230641998,230641998,-0.134920463362082,0.134920463362082,8365,153754,153754,1,12
"chr6",39322750,39322750,0.134917567215352,0.134917567215352,73203,171556,171556,1,7
"chr12",53939208,53939208,-0.134911207367079,0.134911207367079,20101,11172,11172,1,17
"chr6",32841587,32841673,0.0674535097876577,0.134907019575315,72742,186627,189577,2951,10
"chr10",103856009,103856765,-0.0674523046169489,0.134904609233898,11686,43178,107715,64538,8
"chr11",93721437,93721460,0.0674485658167397,0.134897131633479,16552,63646,262716,199071,2
"chr22",39662145,39662288,-0.0674465832589324,0.134893166517865,58235,115,13655,13541,2
"chr17",78926056,78926056,-0.134885690637581,0.134885690637581,39633,299257,299257,1,10
"chr10",73781517,73781929,-0.0674394751073528,0.134878950214706,10589,187571,219826,32256,12
"chr11",77125414,77125414,-0.134876603013965,0.134876603013965,16298,42917,42917,1,4
"chr16",15642801,15643457,0.0674326989791208,0.134865397958242,31983,87237,94481,7245,14
"chr6",31834620,31834879,-0.0674260142842576,0.134852028568515,72589,24512,26421,1910,31
"chr8",11422576,11422576,0.13484833535795,0.13484833535795,80530,277027,277027,1,2
"chr17",67367141,67367141,0.134840711593463,0.134840711593463,38872,209076,209076,1,11
"chr1",198741931,198741931,0.134839295934502,0.134839295934502,7060,242946,242946,1,2
"chr15",62637647,62637647,0.134835934574546,0.134835934574546,29110,133690,133690,1,1
"chr21",30599489,30600187,0.0674175122399991,0.134835024479998,55913,256869,270047,13179,7
"chr2",101151420,101152479,-0.0674167998805662,0.134833599761132,49716,14077,32544,18468,12
"chr2",174326139,174326139,-0.134826337407324,0.134826337407324,51017,120477,120477,1,12
"chr11",38648623,38648623,0.134821325733663,0.134821325733663,14126,3881,3881,1,3
"chr14",96363979,96363979,0.134817132155639,0.134817132155639,27092,124925,124925,1,19
"chr22",24775405,24775405,0.134810948975495,0.134810948975495,57310,261643,261643,1,7
"chr17",41518902,41518946,0.067400262572329,0.134800525144658,37337,93823,207641,113819,5
"chr5",88673026,88673026,-0.134787069065753,0.134787069065753,68896,144572,144572,1,8
"chr22",30435761,30435761,0.134779646896178,0.134779646896178,57595,263670,263670,1,5
"chr10",110797582,110797582,-0.134778286117325,0.134778286117325,11791,239869,239869,1,1
"chr6",14282340,14282340,0.134774553813037,0.134774553813037,71751,191029,191029,1,6
"chr20",33674305,33674625,-0.0673866989156769,0.134773397831354,54118,5979,13012,7034,10
"chr11",63564349,63564349,0.134766370380546,0.134766370380546,15047,187981,187981,1,1
"chr15",26772890,26772890,-0.134765813355689,0.134765813355689,27936,207072,207072,1,3
"chr19",44613058,44613058,0.134761518145935,0.134761518145935,45478,275582,275582,1,9
"chr11",61797184,61797184,0.134757229418404,0.134757229418404,14874,305164,305164,1,1
"chr11",65614139,65614400,0.067377884218758,0.134755768437516,15380,97296,108553,11258,20
"chr19",45179096,45179897,-0.0673775935022796,0.134755187004559,45565,206929,208878,1950,21
"chr8",1702935,1703031,0.0673747831973432,0.134749566394686,80336,49254,171272,122019,2
"chr3",32817049,32817885,-0.0673705957833191,0.134741191566638,59742,137775,150755,12981,13
"chr11",102955951,102956271,0.0673633825411635,0.134726765082327,16726,180609,192048,11440,11
"chr12",65326829,65326885,0.0673601625554077,0.134720325110815,20752,260332,290228,29897,2
"chr22",45413515,45413859,-0.0673587687317623,0.134717537463525,58668,115529,198208,82680,13
"chr10",67696234,67696234,0.134716492276589,0.134716492276589,10222,70606,70606,1,4
"chr15",51244885,51244885,-0.134709695814791,0.134709695814791,28820,234843,234843,1,2
"chr7",23298090,23298224,0.0673532280007995,0.134706456001599,76715,245520,250900,5381,16
"chr1",171257885,171257885,0.134702440199642,0.134702440199642,6491,270529,270529,1,9
"chr12",1936644,1936644,-0.134695374014601,0.134695374014601,18119,121879,121879,1,7
"chr17",48593882,48593970,-0.0673468314094847,0.134693662818969,38028,13800,16153,2354,19
"chr5",77639894,77640157,-0.067345633049026,0.134691266098052,68735,135751,268635,132885,2
"chr6",30516109,30516109,-0.134690898182764,0.134690898182764,72315,168868,168868,1,12
"chr18",9885688,9885725,0.0673444571847183,0.134688914369437,40428,59777,62439,2663,5
"chr2",197515157,197515157,-0.134685135578515,0.134685135578515,51471,154702,154702,1,26
"chr2",217893456,217893456,0.134678836130432,0.134678836130432,51973,277424,277424,1,1
"chr21",14383131,14383665,0.0673387656952348,0.13467753139047,55706,210219,210871,653,14
"chr10",97589105,97589105,0.134655608318501,0.134655608318501,11278,167288,167288,1,4
"chr10",103194361,103194361,-0.134655020790253,0.134655020790253,11630,240831,240831,1,11
"chr3",42703870,42704265,0.067327242696552,0.134654485393104,60055,126177,147597,21421,11
"chr12",13103525,13103525,0.134654408553101,0.134654408553101,18829,253582,253582,1,5
"chr6",37170462,37171346,-0.0673239624706662,0.134647924941332,73108,190643,301349,110707,19
"chr12",57226271,57226271,-0.134638173769057,0.134638173769057,20515,292010,292010,1,1
"chr14",24427332,24427332,-0.134635554775525,0.134635554775525,25231,130196,130196,1,1
"chr12",12611502,12611697,-0.0673145894580715,0.134629178916143,18781,101725,116269,14545,14
"chr13",46052140,46052869,0.0673127842727967,0.134625568545593,23611,195686,198393,2708,16
"chr22",37953712,37953714,-0.0673088460588143,0.134617692117629,58053,4830,5220,391,22
"chr7",30682498,30682704,-0.0673081589911324,0.134616317982265,76937,42338,49484,7147,15
"chr6",29792319,29792319,-0.134609347366475,0.134609347366475,72228,169298,169298,1,16
"chr11",68009106,68009106,-0.134607306282943,0.134607306282943,15753,170258,170258,1,11
"chr10",86718085,86718085,-0.13460529709653,0.13460529709653,10866,250019,250019,1,3
"chr1",23016833,23016833,-0.134603380422946,0.134603380422946,1554,255729,255729,1,4
"chr11",84720807,84720807,-0.134593232895833,0.134593232895833,16438,190262,190262,1,6
"chr7",17559954,17559954,-0.134589254706128,0.134589254706128,76607,310488,310488,1,4
"chr3",161105445,161105445,-0.134575755689147,0.134575755689147,63145,257680,257680,1,24
"chr8",60781400,60781400,0.134571144856896,0.134571144856896,81680,218802,218802,1,1
"chr11",4880631,4880631,0.134567585259252,0.134567585259252,13116,249260,249260,1,1
"chr14",92322616,92322616,-0.134567235851384,0.134567235851384,26856,8381,8381,1,13
"chr1",233613926,233614438,-0.067277224880529,0.134554449761058,8465,86214,101687,15474,11
"chr6",405027,405027,0.1345520195352,0.1345520195352,71385,301368,301368,1,1
"chr15",68517856,68517856,0.134551594635632,0.134551594635632,29427,194439,194439,1,2
"chr3",52839142,52839142,0.134545729680601,0.134545729680601,60964,277928,277928,1,1
"chr6",33205040,33205040,-0.134545578665451,0.134545578665451,72806,178085,178085,1,85
"chr17",41734757,41734757,0.134538557368072,0.134538557368072,37362,94613,94613,1,11
"chr1",175193199,175193261,-0.0672688836591718,0.134537767318344,6627,115853,117461,1609,18
"chr4",184382700,184382700,-0.134535131731997,0.134535131731997,67200,289117,289117,1,1
"chr11",66729636,66729636,0.13453085992542,0.13453085992542,15592,233148,233148,1,4
"chr16",8621565,8621565,0.134529795176852,0.134529795176852,31689,63367,63367,1,8
"chr11",22337780,22337934,-0.0672614189165996,0.134522837833199,13847,177005,183350,6346,10
"chr17",19748860,19749222,0.0672592083638273,0.134518416727655,36279,215616,220597,4982,12
"chr11",66568504,66568504,-0.134507631499576,0.134507631499576,15559,46824,46824,1,12
"chr11",72215586,72215586,-0.134494275436216,0.134494275436216,16009,268034,268034,1,3
"chr11",46591382,46591382,-0.134487188613292,0.134487188613292,14282,135296,135296,1,5
"chr2",55564480,55564480,-0.134474795725712,0.134474795725712,48674,246087,246087,1,1
