"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr12",53997501,53997541,0.106858451330343,0.213716902660686,20117,4558,18312,13755,7
"chr5",93620970,93621392,0.0711934959824257,0.213580487947277,68961,35876,121971,86096,10
"chr1",37859727,37860656,0.0711289376444513,0.213386812933354,2526,166229,252706,86478,8
"chr10",50990994,50990996,-0.1066421660159,0.2132843320318,10061,61969,112062,50094,14
"chr3",50567478,50567955,0.0710764409474237,0.213229322842271,60729,117776,239153,121378,8
"chr11",64284266,64285075,0.0710612052116411,0.213183615634923,15126,81877,90717,8841,32
"chr5",172006806,172007492,-0.106580544829079,0.213161089658158,70842,220650,257187,36538,12
"chr1",162561233,162561434,0.0710399320735815,0.213119796220745,6250,148796,164041,15246,14
"chr9",132670244,132671252,0.106552170286491,0.213104340572982,86193,101237,164585,63349,17
"chr19",36915957,36916250,-0.0710254948463425,0.213076484539028,44664,116611,140631,24021,16
"chr17",75205141,75205683,0.0710252480635944,0.213075744190783,39186,198134,208140,10007,13
"chr17",47733244,47733649,-0.0710215065593755,0.213064519678127,37945,54629,56334,1706,14
"chr22",20507401,20507964,0.070995494230837,0.212986482692511,57015,211667,292701,81035,15
"chr22",39320157,39320170,0.106490080267143,0.212980160534287,58195,272220,273280,1061,18
"chr20",2663560,2664408,0.0709583682020437,0.212875104606131,53272,198936,208793,9858,16
"chr1",66331695,66331790,0.106421002765956,0.212842005531911,3643,122972,127108,4137,9
"chr2",196592676,196592696,-0.106359466227953,0.212718932455906,51427,164528,165510,983,5
"chr3",126179940,126180927,0.106356526705083,0.212713053410166,62178,66992,67768,777,20
"chr7",1816046,1816073,-0.106325313670431,0.212650627340862,76128,79885,303920,224036,4
"chr10",122270132,122270356,-0.10628757472812,0.21257514945624,12123,168360,172978,4619,4
"chr1",27914746,27914914,0.106104701011311,0.212209402022621,1959,126731,137594,10864,16
"chr16",2276665,2276751,-0.106102108665378,0.212204217330757,31247,57542,202107,144566,2
"chr3",43303108,43303316,0.106092522586438,0.212185045172876,60086,261751,280483,18733,2
"chr6",49462883,49463720,0.0706899869601652,0.212069960880496,73669,105038,174483,69446,17
"chr9",35605003,35605625,0.105905499762047,0.211810999524094,84101,27185,45862,18678,10
"chr15",48331225,48332058,0.105851987890309,0.211703975780618,28726,199323,204673,5351,21
"chr12",6341869,6342150,0.0705639485150427,0.211691845545128,18282,193097,246646,53550,5
"chr16",89616701,89616758,-0.105804937352869,0.211609874705739,34682,63887,70512,6626,3
"chr15",40806638,40807585,0.105803890169607,0.211607780339214,28319,271780,274333,2554,18
"chr2",20051815,20052493,0.105772256098286,0.211544512196572,47682,86711,115407,28697,9
"chr16",62036101,62036315,0.105745479339868,0.211490958679737,33368,77013,83473,6461,20
"chr17",40665025,40665138,0.105697067382606,0.211394134765211,37208,95891,104420,8530,5
"chr12",56360102,56360319,0.0704292077046313,0.211287623113894,20387,7218,81644,74427,13
"chr12",24949128,24949130,0.105612264663106,0.211224529326212,19062,252399,262228,9830,12
"chr10",114938139,114938165,0.0704034628954339,0.211210388686302,11929,185369,191166,5798,12
"chr1",206506917,206507295,0.10556071428716,0.21112142857432,7582,88119,94625,6507,13
"chr8",143160872,143160891,-0.105556518873689,0.211113037747379,83111,108107,114216,6110,13
"chr19",36054705,36055146,-0.105543377252337,0.211086754504674,44601,193574,198598,5025,18
"chr9",117415422,117415920,-0.105381908378756,0.210763816757512,85360,177359,180039,2681,10
"chr6",50845099,50845282,0.105315105321494,0.210630210642988,73706,185514,282138,96625,6
"chr11",576230,576489,-0.0702091608751889,0.210627482625567,12665,23640,40284,16645,14
"chr2",199955276,199955728,0.105288829805447,0.210577659610894,51511,11423,25670,14248,19
"chr5",69234521,69234580,0.1052728565251,0.210545713050201,68547,222112,242956,20845,16
"chr13",27172007,27172200,-0.105198905848867,0.210397811697735,23131,13288,22405,9118,5
"chr4",184538162,184538241,0.105122334150607,0.210244668301214,67206,142167,147654,5488,5
"chr18",2571334,2571634,-0.105077816861196,0.210155633722392,40263,87995,117039,29045,17
"chr12",64609223,64609340,0.0699820521832088,0.209946156549626,20720,98076,181939,83864,3
"chr16",28900674,28900848,-0.104969312139629,0.209938624279258,32465,199495,201108,1614,4
"chr9",130265818,130265822,-0.104958927879549,0.209917855759098,86037,61160,62010,851,6
"chr2",213150196,213150244,0.104945970987737,0.209891941975474,51864,108472,110852,2381,4
"chr6",136792638,136792926,0.104939590462371,0.209879180924742,75053,178400,182610,4211,6
"chr2",79512808,79513059,-0.104847024018015,0.209694048036029,49249,38868,77717,38850,8
"chr19",48746995,48747304,0.069886677404466,0.209660032213398,46025,108212,114177,5966,8
"chr6",35342045,35342219,-0.104798846265517,0.209597692531033,72970,231297,241202,9906,10
"chr1",19251246,19252118,0.0698383425076953,0.209515027523086,1297,149372,151492,2121,17
"chr12",122978858,122980057,-0.10468706051221,0.209374121024419,22424,2696,16245,13550,21
"chr15",76336658,76336815,0.0697814771296516,0.209344431388955,29823,65768,71572,5805,14
"chr3",187745506,187745795,0.104625070071002,0.209250140142004,63764,154068,163444,9377,13
"chr5",110738518,110738683,0.104610619208411,0.209221238416822,69150,101469,126735,25267,17
"chr3",72848691,72848918,0.0697312865522904,0.209193859656871,61372,147487,163412,15926,13
"chr5",127073461,127073618,0.0696566804982464,0.208970041494739,69408,17278,109818,92541,8
"chr6",168080143,168080189,-0.104477587211514,0.208955174423028,75848,11425,14211,2787,4
"chr3",49368520,49368530,-0.0696366579510061,0.208909973853018,60570,311654,311656,3,9
"chr13",113864628,113865430,0.0696203617128975,0.208861085138693,24710,304775,304777,3,11
"chr1",182604318,182604796,0.069619644521846,0.208858933565538,6826,135044,142399,7356,12
"chr14",24215648,24216752,0.0695976909727006,0.208793072918102,25173,233267,296333,63067,11
"chr16",21278491,21278497,-0.104383966867438,0.208767933734875,32163,55732,55792,61,9
"chr7",122144302,122144542,0.104353234513011,0.208706469026023,79028,168638,169004,367,9
"chr19",58513978,58514206,-0.104301119758148,0.208602239516296,47257,13275,201069,187795,5
"chr22",35540131,35541272,-0.104283191676369,0.208566383352738,57838,207338,249572,42235,14
"chr17",1629882,1630276,0.104270552235945,0.208541104471891,34925,217185,291795,74611,13
"chr4",65670437,65670745,-0.104232028186039,0.208464056372078,65441,13529,15474,1946,20
"chr1",23868489,23868499,0.104227439688211,0.208454879376423,1623,154603,158616,4014,16
"chr16",67192012,67192021,0.104210333588608,0.208420667177217,33486,209941,218888,8948,8
"chr7",152463800,152464610,0.0694658543012147,0.208397562903644,80123,8940,44914,35975,10
"chr6",53349150,53349210,-0.1041434160899,0.2082868321798,73779,50183,99811,49629,17
"chr2",37325193,37325400,0.0694123829698746,0.208237148909624,48263,128014,247109,119096,7
"chr19",16897839,16897929,-0.104051780998729,0.208103561997457,43686,6845,77449,70605,8
"chr2",74482982,74483100,0.103941003297873,0.207882006595747,49169,96276,109309,13034,22
"chr6",57221918,57222444,0.0692640640814252,0.207792192244276,73858,43480,92794,49315,20
"chr2",237486978,237487244,-0.0692547861901514,0.207764358570454,52734,61939,79603,17665,12
"chr16",87392541,87393070,0.103870698063842,0.207741396127684,34433,78126,104390,26265,21
"chr3",13420152,13420359,-0.103789635382067,0.207579270764135,59391,21970,89218,67249,8
"chr19",17303314,17303537,0.0691575669476151,0.207472700842845,43729,73860,97619,23760,7
"chr1",35078869,35079209,-0.103706736127789,0.207413472255578,2348,133458,141466,8009,9
"chr18",33578270,33578565,0.069087539924671,0.207262619774013,40744,14887,58351,43465,13
"chr3",50345687,50345736,0.103532002322971,0.207064004645942,60711,12669,35746,23078,14
"chr8",64373284,64373340,0.103515610310927,0.207031220621855,81725,4332,135503,131172,3
"chr2",65367663,65368052,0.0690098818686626,0.207029645605988,48859,231660,305187,73528,11
"chr17",81961226,81961231,-0.103492155519449,0.206984311038898,40040,22894,28314,5421,10
"chr13",99501195,99501258,0.103474656740117,0.206949313480235,24262,237113,253252,16140,19
"chr2",112275507,112275751,0.103451231785518,0.206902463571036,49977,29585,34522,4938,10
"chr6",82247584,82248124,0.0689499531700442,0.206849859510133,74071,117878,167865,49988,13
"chr19",38316194,38317356,0.103404693928248,0.206809387856496,44732,210267,240549,30283,15
"chr16",1613215,1613552,-0.0689289979988908,0.206786993996672,31047,112791,293397,180607,5
"chr7",120950531,120950807,0.10334388497344,0.20668776994688,79010,191814,200849,9036,10
"chr11",2301270,2302229,0.103321755302755,0.206643510605511,12933,174449,174940,492,38
"chr10",93072812,93073285,0.103278867476437,0.206557734952873,11067,13351,15662,2312,16
"chr2",176128915,176129637,0.103231770639064,0.206463541278127,51078,4207,4932,726,23
"chr2",60384035,60384462,-0.0688204457793029,0.206461337337909,48711,110926,238924,127999,3
"chr1",156430368,156430640,-0.103224934134053,0.206449868268105,5747,124806,132423,7618,5
"chr2",174682862,174682899,0.103084293292655,0.20616858658531,51037,68106,140421,72316,7
"chr3",173395601,173395729,-0.103049880295328,0.206099760590657,63293,123422,140971,17550,22
"chr6",143677497,143677921,0.0686566099331142,0.205969829799343,75205,186254,225789,39536,13
"chr1",81801551,81802246,0.10296590179025,0.205931803580501,3862,163608,277023,113416,13
"chr19",35742396,35742992,-0.102919202546545,0.20583840509309,44533,121511,126640,5130,8
"chr5",95646457,95646626,0.102899635050812,0.205799270101624,68996,86324,141429,55106,14
"chr9",127396989,127397065,-0.102875439708049,0.205750879416099,85697,102560,221074,118515,8
"chr6",26271488,26272127,-0.102859538446012,0.205719076892025,71975,110057,114477,4421,19
"chr8",22598878,22598908,-0.102815751795204,0.205631503590409,80833,44869,169859,124991,5
"chr10",33773090,33773306,-0.102800058576188,0.205600117152376,9716,117852,135318,17467,8
"chr3",50351038,50351134,0.102738035315334,0.205476070630668,60716,91509,102191,10683,22
"chr5",74639840,74639992,0.102724377235973,0.205448754471947,68636,245899,249626,3728,13
"chr1",39409202,39409377,0.102671890335626,0.205343780671252,2590,160221,300791,140571,14
"chr5",91873,92270,-0.0684379038163321,0.205313711448996,67375,154289,165441,11153,7
"chr4",168318850,168318930,0.0684052207178873,0.205215662153662,66998,154106,300656,146551,6
"chr1",183653245,183653335,0.102585592299384,0.205171184598767,6889,164794,244489,79696,6
"chr1",161117845,161117933,0.102557364645523,0.205114729291046,6136,89064,103335,14272,17
"chr1",247936157,247936881,-0.0683258778819608,0.204977633645883,8812,117636,278965,161330,13
"chr2",170770890,170771211,0.0683143516931316,0.204943055079395,50904,64649,80178,15530,19
"chr13",49495796,49496363,0.102448070643587,0.204896141287174,23714,210546,248209,37664,14
"chr9",128097327,128098560,-0.102445367195379,0.204890734390759,85804,173512,216861,43350,12
"chr17",75153401,75154659,0.0682949073987034,0.20488472219611,39182,234346,237299,2954,24
"chr22",17589327,17590510,0.102426146533967,0.204852293067935,56820,66086,228730,162645,6
"chr19",36215067,36215151,0.10239564150302,0.20479128300604,44622,19685,21507,1823,25
"chr11",6603639,6603647,-0.102343641885506,0.204687283771012,13281,24184,26701,2518,18
"chr6",159789856,159790982,0.068215187583337,0.204645562750011,75633,156294,169222,12929,25
"chr8",138083736,138083967,-0.102290793754765,0.204581587509531,82906,177303,240998,63696,4
"chr6",32196792,32196946,0.102273125611939,0.204546251223878,72680,178710,179792,1083,55
"chr10",119597001,119597209,0.0681777172394719,0.204533151718416,12045,119520,167374,47855,13
"chr2",27582467,27583459,0.0681571326402948,0.204471397920884,48032,145504,159012,13509,17
"chr17",7548566,7548733,-0.102228373556291,0.204456747112582,35560,89970,113231,23262,11
"chr20",49046141,49046196,0.102218309562449,0.204436619124898,54951,203036,203626,591,16
"chr18",49487407,49487769,-0.102197484631428,0.204394969262855,40986,251141,266708,15568,13
"chr20",44884423,44885351,-0.102065085159593,0.204130170319185,54685,98897,298686,199790,7
"chr20",44247068,44247081,0.102047710321692,0.204095420643384,54635,201676,209985,8310,15
"chr1",171840664,171841328,0.0680193487533419,0.204058046260026,6524,154138,165619,11482,10
"chr2",127700703,127700754,0.101966505093015,0.203933010186031,50274,290493,291031,539,10
"chr14",94773044,94773249,-0.101960971109279,0.203921942218558,27000,5704,11380,5677,10
"chr11",117315805,117316337,0.101942485256681,0.203884970513362,17138,137801,168336,30536,13
"chr15",100601750,100603238,0.067902530347571,0.203707591042713,30666,200531,258024,57494,18
"chr11",43880584,43880793,0.101838640031364,0.203677280062727,14151,6397,17508,11112,9
"chr3",53882371,53883414,0.0678519273400116,0.203555782020035,61015,219065,238554,19490,10
"chr3",123584926,123585163,0.101651330313025,0.20330266062605,62080,31076,37332,6257,13
"chr19",16143679,16143679,0.10164083710428,0.20328167420856,43624,295305,304854,9550,6
"chr4",40190324,40190926,-0.101633803669001,0.203267607338002,65077,235492,244460,8969,8
"chr6",31662495,31662682,-0.101508160893373,0.203016321786746,72531,49896,105419,55524,7
"chr10",22252437,22252513,0.10143964353629,0.20287928707258,9467,43466,175804,132339,2
"chr1",161089537,161089864,0.0676093754028502,0.202828126208551,6133,34397,96167,61771,11
"chr6",33315220,33315238,-0.101392186952329,0.202784373904658,72832,44106,44741,636,68
"chr1",230869038,230869346,0.101384187205595,0.20276837441119,8387,241063,253958,12896,21
"chr16",2751667,2751951,-0.101322478790373,0.202644957580745,31318,58624,75651,17028,17
"chr2",113067657,113067936,-0.101281595170103,0.202563190340205,50032,144827,159170,14344,5
"chr11",119107072,119107798,0.101207822815021,0.202415645630042,17334,91231,96369,5139,15
"chr19",3761761,3761815,0.101193150991548,0.202386301983095,42120,196510,198964,2455,16
"chr6",127344107,127344170,-0.101159511217546,0.202319022435093,74830,170687,189316,18630,16
"chr7",143380636,143381902,0.101140539179486,0.202281078358971,79719,269155,269933,779,20
"chr15",23039667,23039732,-0.10111676562753,0.202233531255061,27759,53915,56724,2810,9
"chr11",71452420,71453219,-0.0673935764161947,0.202180729248584,15957,94945,108808,13864,15
"chr20",45306582,45306822,0.0673736972503696,0.202121091751109,54724,75666,75953,288,11
"chr2",27663466,27663698,0.101056820007741,0.202113640015481,48046,151762,158177,6416,23
"chr16",56668232,56668246,-0.101013906591917,0.202027813183833,33160,76515,133409,56895,3
"chr4",99563416,99563735,0.101000190263866,0.202000380527732,66054,100242,101311,1070,16
"chr3",48663624,48664229,0.0673329454175901,0.20199883625277,60462,162447,257729,95283,8
"chr11",10294385,10294811,0.100999008920073,0.201998017840146,13494,45537,106052,60516,14
"chr8",142668818,142670080,0.100989342702333,0.201978685404666,83069,172957,178542,5586,11
"chr20",2664289,2664405,0.100984494614121,0.201968989228242,53272,58226,81141,22916,16
"chr3",127822400,127822612,-0.100946709467024,0.201893418934048,62248,162475,240016,77542,12
"chr8",41897224,41897410,-0.0672826098203803,0.201847829461141,81392,107868,139649,31782,4
"chr3",156555296,156555508,0.10089536671453,0.20179073342906,63022,163734,165063,1330,14
"chr15",52568556,52569199,0.100895138730914,0.201790277461827,28891,123758,139558,15801,21
"chr1",114758166,114758406,0.1008839414752,0.201767882950399,4674,272974,274396,1423,13
"chr12",30753833,30755120,0.0672511346769976,0.201753404030993,19196,241921,269811,27891,15
"chr20",1947159,1947265,0.100868545427959,0.201737090855918,53239,77470,112256,34787,6
"chr13",94601737,94601797,-0.100806291326754,0.201612582653508,24144,112321,125841,13521,11
"chr19",16132724,16133305,0.0671940691959959,0.201582207587988,43621,207212,240279,33068,5
"chr17",17681089,17681191,0.100765151254612,0.201530302509225,36108,93113,120550,27438,5
"chr14",60649330,60649498,-0.100728955096922,0.201457910193844,25844,107333,117555,10223,11
"chr10",27155211,27155383,0.100721280041235,0.201442560082469,9569,237870,266236,28367,17
"chr2",74454746,74455049,-0.100700803544261,0.201401607088523,49163,153580,166358,12779,14
"chr2",136116404,136118593,-0.10065278337187,0.201305566743739,50456,68812,82337,13526,24
"chr6",11232720,11232892,0.100614667600886,0.201229335201773,71683,266535,302924,36390,11
"chr8",37736332,37737598,-0.100609457322483,0.201218914644965,81218,180549,246439,65891,19
"chr1",32107400,32107980,0.100603841903548,0.201207683807096,2159,260798,264628,3831,10
"chr2",178397488,178397488,0.100592522692932,0.201185045385864,51145,286611,301147,14537,2
"chr1",67053994,67054509,0.0670409003180625,0.201122700954188,3667,25981,92370,66390,9
"chr10",102132619,102132762,-0.100473631842231,0.200947263684461,11525,102018,107231,5214,11
"chr8",67952089,67952314,-0.0669791624955791,0.200937487486737,81814,25504,87655,62152,10
"chr3",122679686,122680708,-0.0669776283762377,0.200932885128713,62036,155802,166731,10930,15
"chr9",86100254,86100477,0.100447169776991,0.200894339553981,84513,241970,245376,3407,8
"chr11",57667083,57667610,0.100437903907756,0.200875807815511,14591,190654,249338,58685,13
"chr1",1013439,1014254,-0.0669290037111584,0.200787011133475,37,109417,117882,8466,15
"chr2",172086773,172086825,0.100364785048695,0.200729570097389,50952,123831,159864,36034,2
"chr6",42925256,42925429,-0.100316209125846,0.200632418251693,73366,15792,43166,27375,5
"chr13",20566083,20567191,0.0668690821840034,0.20060724655201,22961,12609,53813,41205,12
"chr2",219514322,219514369,-0.100291136081828,0.200582272163656,52199,4832,7110,2279,13
"chr14",22829263,22829830,0.0668120356883399,0.20043610706502,24958,280659,298684,18026,12
"chr6",27132892,27132938,-0.100150788976288,0.200301577952575,72014,170660,170995,336,14
"chr19",47335875,47336874,0.100070433490285,0.200140866980571,45835,95529,102003,6475,7
"chr12",55929295,55929336,0.100029975816192,0.200059951632384,20281,195947,228930,32984,5
"chr4",105474153,105474164,-0.0999755565608853,0.199951113121771,66126,102239,116501,14263,12
"chr4",174522969,174523797,-0.0999518273832136,0.199903654766427,67081,146534,161013,14480,14
"chr20",50041627,50041660,-0.0999333390652859,0.199866678130572,54997,249412,279152,29741,5
"chr13",74133941,74133987,0.0999008500074793,0.199801700014959,23968,210244,213533,3290,10
"chr17",50560084,50560361,0.0665802077864728,0.199740623359418,38244,202674,208104,5431,30
"chr7",10940220,10940370,-0.0665747282364142,0.199724184709243,76521,179134,182303,3170,11
"chr10",56361299,56361305,0.0997761467806644,0.199552293561329,10087,91814,168466,76653,11
"chr21",30487291,30487482,-0.0997522632882505,0.199504526576501,55898,101729,121201,19473,6
"chr17",1516340,1517255,0.0664897615396996,0.199469284619099,34910,84332,102802,18471,12
"chr12",29784800,29784815,0.0996583567043131,0.199316713408626,19188,110372,129175,18804,3
"chr19",32674578,32674656,-0.066417089218615,0.199251267655845,44279,52685,208044,155360,5
"chr6",31738211,31738567,0.0996242247265186,0.199248449453037,72562,131795,166924,35130,4
"chr9",34458854,34458893,0.0995962583480043,0.199192516696009,84014,191248,240428,49181,10
"chr12",57240825,57240894,-0.0995415908295548,0.19908318165911,20522,120463,123241,2779,11
"chr3",47513835,47513986,0.0995136074342134,0.199027214868427,60339,97082,143842,46761,13
"chr12",93570877,93572269,0.0663277828549653,0.198983348564896,21212,93198,99352,6155,32
"chr19",39847434,39847696,0.0663255898618759,0.198976769585628,44960,202411,237996,35586,3
"chr2",25982770,25982779,0.0994873360497994,0.198974672099599,47842,140793,148108,7316,14
"chr8",141002672,141002894,-0.0994625301272138,0.198925060254428,82982,219836,243456,23621,6
"chr7",100477723,100477883,0.0994203454270963,0.198840690854193,78446,178937,189657,10721,6
"chr2",25650026,25650526,0.0994160584394163,0.198832116878833,47829,240165,240510,346,4
"chr3",152834773,152834777,0.0993958663768092,0.198791732753618,62960,142042,155947,13906,13
"chr1",30719311,30719318,-0.0993717654862857,0.198743530972571,2070,118716,147474,28759,16
"chr19",506852,507808,0.0993547263581507,0.198709452716301,41529,296383,298923,2541,12
"chr8",100951130,100953175,-0.0992890753492883,0.198578150698577,82324,174019,181581,7563,33
"chr17",7627553,7627879,0.0992873400076974,0.198574680015395,35588,137676,197546,59871,11
"chr6",85641635,85641834,0.0992602181791473,0.198520436358295,74126,170590,178095,7506,4
"chr15",42272954,42273730,-0.0661689126058273,0.198506737817482,28475,237956,258981,21026,24
"chr19",13932833,13933004,-0.0992041271397496,0.198408254279499,43378,192909,208952,16044,4
"chr1",3067711,3067881,0.0991973559416507,0.198394711883301,371,6505,12654,6150,21
"chr1",30824180,30824251,0.0991575919882364,0.198315183976473,2078,165301,224203,58903,9
"chr12",82685772,82686688,0.0991513673495965,0.198302734699193,21088,212087,237045,24959,13
"chr2",64524948,64525472,0.0991335943634049,0.19826718872681,48823,142624,286170,143547,4
"chr16",10181910,10182743,0.099123400205843,0.198246800411686,31749,199399,212075,12677,20
"chr2",127220818,127220914,0.0990706015955996,0.198141203191199,50225,119510,135395,15886,4
"chr17",63550096,63550322,0.0660437012999303,0.198131103899791,38700,217172,228831,11660,13
"chr11",118086854,118087389,0.066042979080705,0.198128937242115,17185,105284,180362,75079,4
"chr12",48105942,48106404,0.0990567722946857,0.198113544589371,19457,124825,139008,14184,25
"chr20",2800792,2801039,-0.0990549555381473,0.198109911076295,53282,118737,202405,83669,13
"chr16",85902222,85902536,0.0990369143082576,0.198073828616515,34383,235873,239154,3282,9
"chr1",6416810,6416856,0.099031321646295,0.19806264329259,552,37120,222453,185334,2
"chr5",103562777,103563257,0.0990075928244286,0.198015185648857,69120,125439,142733,17295,10
"chr3",150704262,150704356,0.0989856280690258,0.197971256138052,62885,144715,146169,1455,17
"chr20",21397573,21397589,0.0989690551338143,0.197938110267629,53739,17819,58691,40873,17
"chr1",222617709,222617828,0.0989427171549615,0.197885434309923,7993,26578,33231,6654,5
"chr2",43225699,43226994,0.0989249735394367,0.197849947078873,48406,139033,140757,1725,33
"chr16",2963744,2963922,-0.0988462643115762,0.197692528623152,31362,101310,105923,4614,17
"chr6",108165859,108167131,0.0988457200724835,0.197691440144967,74433,8989,18575,9587,29
"chr3",184018010,184018349,0.0658760543596138,0.197628163078841,63496,123036,155951,32916,10
"chr12",68675299,68675812,0.0658699675638871,0.197609902691661,20834,308686,311433,2748,3
"chr9",2844307,2844804,0.0988048881977975,0.197609776395595,83519,183629,190456,6828,9
"chr12",7444107,7444319,-0.0987836422250709,0.197567284450142,18476,167449,213798,46350,2
"chr20",45880981,45881003,0.0987191579168584,0.197438315833717,54796,97908,194903,96996,8
"chr14",44897127,44897209,0.0987092398258888,0.197418479651778,25462,207386,210128,2743,11
"chr22",19723357,19723386,0.0986930745281754,0.197386149056351,56928,53056,54399,1344,15
"chr11",13496247,13496374,0.0985813107308275,0.197162621461655,13602,269781,275112,5332,4
"chr10",102419179,102419727,-0.0657060822918323,0.197118246875497,11559,25060,49815,24756,24
"chr22",20086036,20086049,-0.0985289418417312,0.197057883683462,56974,55662,58443,2782,15
"chr5",55159873,55160127,0.0656613287707528,0.196983986312258,68280,151799,243385,91587,8
"chr13",102845365,102846305,0.0984446731469363,0.196889346293873,24365,221189,297493,76305,10
"chr19",13116607,13117282,-0.0656176007823277,0.196852802346983,43317,96757,207949,111193,12
"chr19",52269052,52269213,-0.0984251754043368,0.196850350808674,46550,131740,197632,65893,10
"chr1",154558426,154559165,0.0656167776238071,0.196850332871421,5485,33255,97363,64109,12
"chr19",49085143,49085412,-0.0656020721444563,0.196806216433369,46093,19107,62678,43572,10
"chr8",133060281,133061411,0.0983945787340112,0.196789157468022,82846,182218,231893,49676,7
"chr2",105850954,105851625,0.0655705950780531,0.196711785234159,49849,164856,247601,82746,10
"chr6",46492019,46492734,-0.0655239922381967,0.19657197671459,73612,195190,256433,61244,16
"chr19",44953932,44955141,0.065523156053521,0.196569468160563,45531,282364,295599,13236,21
"chr5",181246365,181246395,-0.0982808625979861,0.196561725195972,71363,150820,160989,10170,11
"chr2",165238148,165238830,0.0654942498129898,0.196482749438969,50776,273357,309564,36208,7
"chr13",108269802,108270156,0.098237289893008,0.196474579786016,24418,27895,100732,72838,9
"chr1",11272519,11273355,-0.065486883120449,0.196460649361347,851,139022,145249,6228,13
"chr5",154857813,154857870,0.0982060625643914,0.196412125128783,70549,148043,153278,5236,17
"chr8",96645031,96645204,0.0981696867376811,0.196339373475362,82232,44409,47134,2726,11
"chr3",180036745,180037447,-0.0654343385984877,0.196303015795463,63393,4714,11266,6553,13
"chr5",148383737,148383740,0.0981023597530822,0.196204719506164,70265,154580,269263,114684,13
"chr15",73994273,73994482,0.0980832382406853,0.196166476481371,29644,91970,107221,15252,16
"chr2",677472,677898,0.0980817735688696,0.196163547137739,47298,162227,164554,2328,20
"chr5",43020059,43020614,-0.0653859027962341,0.196157708388702,68174,38951,116676,77726,12
"chr1",109548331,109548552,0.0653556922445043,0.196067076733513,4390,143093,158513,15421,14
"chr17",7673772,7674193,0.0653497995603349,0.196049398681005,35600,311825,311832,8,141
"chr12",121399601,121399958,0.0979674736560596,0.195934947312119,22278,214600,271144,56545,11
"chr12",6689660,6690212,0.0978943537537139,0.195788707507428,18354,105437,137097,31661,18
"chr17",30970534,30970806,-0.0978790892049524,0.195758178409905,36595,109668,111127,1460,17
"chr3",113747505,113747578,0.0978493223667212,0.195698644733442,61812,236064,270032,33969,24
"chr5",178590826,178591014,-0.0978192346357118,0.195638469271424,71166,82611,90481,7871,13
"chr6",32119041,32119101,0.09776124377286,0.19552248754572,72656,176505,181542,5038,7
"chr11",61680015,61680466,0.0977386351047634,0.195477270209527,14857,139596,177533,37938,6
"chr2",219279283,219279874,0.0651520907087952,0.195456272126386,52157,131608,248212,116605,9
"chr1",149887906,149888041,-0.0976883636074253,0.195376727214851,4976,147908,149883,1976,12
"chr11",65711318,65712054,-0.0651210757436733,0.19536322723102,15405,120014,238230,118217,14
"chr10",132787147,132787176,-0.0976558755689326,0.195311751137865,12448,45104,45195,92,37
"chr9",128275902,128276083,0.0976308964201236,0.195261792840247,85832,71398,91220,19823,13
"chr13",113044680,113044702,-0.0976106156843859,0.195221231368772,24587,26195,106882,80688,13
"chr8",55772966,55773875,0.065070676480216,0.195212029440648,81611,249890,253264,3375,25
"chr3",112605454,112605535,-0.097582958037225,0.19516591607445,61766,163495,287995,124501,2
"chr9",35690229,35691313,0.0650476468779294,0.195142940633788,84126,189599,262588,72990,13
"chr16",31135564,31136516,-0.065031590492438,0.195094771477314,32758,269850,294561,24712,11
"chr19",36772802,36773160,0.0975414746852659,0.195082949370532,44654,129181,139621,10441,7
"chr17",10697434,10697602,0.0974918107223357,0.194983621444671,35871,2454,17540,15087,12
"chr1",9654752,9654785,0.0974804863316167,0.194960972663233,724,121916,133262,11347,7
"chr3",38454560,38455335,0.0974371828234396,0.194874365646879,59906,148991,150069,1079,8
"chr17",28662111,28662276,0.0974144898895698,0.19482897977914,36443,25646,28130,2485,18
"chr17",4948815,4949282,0.0974128355706883,0.194825671141377,35280,111686,139867,28182,11
"chr1",38012549,38012658,0.0973973189973242,0.194794637994648,2545,160218,160867,650,9
"chr16",21952474,21953444,0.0973778631306594,0.194755726261319,32187,89018,101656,12639,16
"chr5",43602564,43602817,0.0973703539999465,0.194740707999893,68200,87602,99678,12077,20
"chr17",65055792,65056508,0.0649096266077559,0.194728879823268,38816,254429,280275,25847,17
"chr5",177022622,177022646,0.0973600867647119,0.194720173529424,71034,77920,91807,13888,14
"chr2",20651270,20651644,0.0648787410401876,0.194636223120563,47702,67827,142106,74280,12
"chr1",53220336,53220851,-0.0972716915467045,0.194543383093409,3324,96448,102082,5635,9
"chr22",26479571,26479586,0.0972364132457891,0.194472826491578,57367,214469,223259,8791,11
"chr19",39480590,39480709,0.0971111490977744,0.194222298195549,44925,202333,240482,38150,7
"chr3",146161188,146161490,-0.0971078384081373,0.194215676816275,62784,29835,66853,37019,15
"chr2",38377300,38377543,-0.0971035562406794,0.194207112481359,48292,18991,24242,5252,7
"chr9",87497677,87497704,0.097077551809274,0.194155103618548,84535,17187,62159,44973,11
"chr17",70169501,70170100,0.0647140789167082,0.194142236750125,38978,82059,194032,111974,9
"chr10",123768583,123768699,0.0646913388270585,0.194074016481175,12192,47448,198712,151265,3
"chr21",45974440,45974619,0.096999739071923,0.193999478143846,56676,195788,200641,4854,6
