"chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL"
"chr17",62065231,62066176,0.0635906362800108,0.190771908840032,38641,51066,197376,146311,7
"chr19",34677125,34677333,0.0953613889253728,0.190722777850746,44371,298461,308959,10499,14
"chr1",113905531,113905867,0.0953613524582064,0.190722704916413,4629,101621,107495,5875,16
"chr19",6736781,6736968,0.0953455793927157,0.190691158785431,42484,248949,251469,2521,29
"chr19",36916030,36916250,-0.0953259397671642,0.190651879534328,44664,137630,140631,3002,16
"chr19",6393393,6393766,-0.095317187077236,0.190634374154472,42438,249377,269108,19732,16
"chr4",8237493,8237527,0.0953148059053652,0.19062961181073,64652,36812,144460,107649,3
"chr12",121399601,121399958,0.095292072928764,0.190584145857528,22278,214600,271144,56545,11
"chr12",32107066,32107157,-0.0635255477395185,0.190576643218556,19235,14461,23872,9412,12
"chr20",38723969,38724515,0.0952852207833971,0.190570441566794,54472,94217,204537,110321,8
"chr12",22334913,22335862,0.0952775548384764,0.190555109676953,19031,204495,216451,11957,14
"chr10",69574211,69574692,0.0952642798557435,0.190528559711487,10342,228597,251021,22425,19
"chr6",28399867,28399972,0.0952530315857242,0.190506063171448,72112,104588,110383,5796,12
"chr8",9902917,9903359,-0.0952504738540865,0.190500947708173,80472,127794,174411,46618,8
"chr1",153963471,153964155,0.0952307995977026,0.190461599195405,5413,157339,165108,7770,21
"chr14",64749194,64749287,0.0952134773229751,0.19042695464595,25992,52722,74987,22266,6
"chr17",65055792,65056508,0.0634706649857079,0.190411994957124,38816,254429,280275,25847,17
"chr17",40443114,40443445,0.0634509425642701,0.19035282769281,37191,69306,76332,7027,10
"chr5",81301377,81301464,-0.09517589189569,0.19035178379138,68830,88033,150256,62224,13
"chr13",61415684,61415726,0.0951570048291391,0.190314009658278,23903,72686,73774,1089,15
"chr2",85354405,85355235,0.0951499595544414,0.190299919108883,49303,164546,166622,2077,18
"chr9",35790839,35792460,0.0634298377333138,0.190289513199941,84150,243633,289479,45847,15
"chr5",78294670,78295596,0.0950993994539958,0.190198798907992,68745,87920,89969,2050,14
"chr12",62466249,62467273,0.0633865967101594,0.190159790130478,20679,76160,174748,98589,14
"chr10",128047396,128047406,0.0950731707004881,0.190146341400976,12332,176820,178447,1628,8
"chr14",64914367,64914372,-0.0950539111621367,0.190107822324273,26004,207730,209425,1696,12
"chr4",4290110,4290840,0.0950374131380435,0.190074826276087,64480,136984,138313,1330,18
"chr12",4809169,4809972,0.0950360527277877,0.190072105455575,18241,45924,47633,1710,17
"chr5",170861762,170861784,-0.09502144894531,0.19004289789062,70821,12528,18614,6087,13
"chr13",95432987,95433769,-0.0633395565087728,0.190018669526319,24159,115386,212491,97106,16
"chr19",11559426,11559460,0.0950079789564372,0.190015957912874,43127,204973,209070,4098,8
"chr7",55964354,55964671,0.0949781120632254,0.189956224126451,77503,88986,102210,13225,9
"chr4",86849423,86849591,-0.0949775602694908,0.189955120538982,65883,152237,280781,128545,6
"chr17",75109536,75109788,-0.0949772167101558,0.189954433420312,39174,122649,196096,73448,13
"chr17",28719972,28720473,0.0949645616031753,0.189929123206351,36452,98303,112167,13865,42
"chr2",63049992,63050060,-0.0949522785790031,0.189904557158006,48791,166115,166658,544,51
"chr12",53379538,53379998,0.0949394127300695,0.189878825460139,20053,188087,191538,3452,12
"chr11",126210676,126212105,0.0949289940192325,0.189857988038465,17732,183044,222388,39345,19
"chr11",90250867,90251072,0.0949141323716307,0.189828264743261,16525,217754,224924,7171,5
"chr7",149431540,149431845,0.0949123546600862,0.189824709320172,79840,170653,188634,17982,2
"chr2",229271073,229271163,0.0949072111690091,0.189814422338018,52385,460,16579,16120,10
"chr21",33641738,33642579,-0.0949057516650851,0.18981150333017,56055,19852,25788,5937,18
"chr1",108661279,108661301,0.0948891872956815,0.189778374591363,4296,13437,15007,1571,18
"chr5",132864798,132864974,0.0948891676528942,0.189778335305788,69541,144004,144200,197,31
"chr20",62816138,62816967,-0.094887080588378,0.189774161176756,55453,198116,199082,967,37
"chr11",43311751,43311777,-0.0948744253754539,0.189748850750908,14138,94788,171763,76976,9
"chr6",168319796,168319809,0.0948458483647996,0.189691696729599,75859,49550,67282,17733,7
"chr11",57336070,57336397,-0.0632261916435084,0.189678574930525,14546,128301,168075,39775,11
"chr14",44897127,44897209,0.0948210436976599,0.18964208739532,25462,207386,210128,2743,11
"chr3",14947621,14947964,-0.0948100477504297,0.189620095500859,59467,3274,18160,14887,15
"chr17",40783421,40783544,0.0947984229331672,0.189596845866334,37219,208516,210051,1536,4
"chr22",21567539,21567592,-0.0947922089012041,0.189584417802408,57087,208181,210863,2683,8
"chr7",122303300,122306159,-0.0947834206342072,0.189566841268414,79032,118195,118742,548,28
"chr11",101128212,101128278,-0.0947518004160678,0.189503600832136,16662,41483,47415,5933,3
"chr6",122471358,122471831,0.0947441300257929,0.189488260051586,74757,50145,92423,42279,15
"chr7",107564597,107564712,0.0947400991973826,0.189480198394765,78809,115481,124612,9132,23
"chr12",56116784,56116859,0.0947351258268367,0.189470251653673,20327,208910,213217,4308,18
"chr1",225882697,225882956,-0.0947285166495065,0.189457033299013,8104,82906,95533,12628,11
"chr8",132675734,132675815,0.094716416523558,0.189432833047116,82826,256684,272579,15896,12
"chr11",15073522,15073524,0.0947026633249788,0.189405326649958,13635,98938,190461,91524,6
"chr13",110493236,110493245,0.0946937826347562,0.189387565269512,24467,206174,207635,1462,4
"chr10",131982058,131983019,-0.094675324162599,0.189350648325198,12383,9328,14184,4857,12
"chr22",50244262,50244759,-0.0946707748308508,0.189341549661702,58901,93363,124491,31129,14
"chr12",56752303,56752548,-0.0946559491786788,0.189311898357358,20433,86919,98960,12042,12
"chr17",69414482,69414547,-0.094624962779687,0.189249925559374,38959,123504,194367,70864,11
"chr1",1059118,1059800,-0.0630809885612335,0.189242965683701,52,66667,158266,91600,7
"chr3",138009989,138010153,0.0946138434563945,0.189227686912789,62586,107200,117583,10384,14
"chr20",44884423,44885351,-0.0945952140890404,0.189190428178081,54685,98897,298686,199790,7
"chr1",219928386,219928678,-0.0945925187237132,0.189185037447426,7927,26367,67920,41554,18
"chr12",6967690,6967761,0.0630463745362064,0.189139123608619,18429,76031,243208,167178,3
"chr9",23825849,23826463,0.0945366192198501,0.1890732384397,83861,115021,126441,11421,11
"chr19",43596661,43596814,0.0945241150532732,0.189048230106546,45389,203429,203589,161,19
"chr14",96796534,96797306,-0.0630160512447217,0.189048153734165,27108,74474,130941,56468,12
"chr17",75088234,75088278,0.0945167445367338,0.189033489073468,39170,84808,97355,12548,22
"chr1",32205315,32205851,0.0945056637260025,0.189011327452005,2168,147391,160824,13434,18
"chr15",90352049,90352241,-0.0945024074816957,0.189004814963391,30401,75870,83661,7792,12
"chr3",133783720,133783858,0.0944989039994019,0.188997807998804,62499,14081,16002,1922,14
"chr6",22147273,22147330,-0.0944381052392946,0.188876210478589,71849,257300,258415,1116,4
"chr6",17706329,17706637,0.0944345982678742,0.188869196535748,71794,90510,94266,3757,20
"chr7",18289939,18290432,0.0944343188323931,0.188868637664786,76615,200857,284088,83232,6
"chr8",41650333,41651473,-0.0944096499769595,0.188819299953919,81375,45582,62688,17107,10
"chr14",32938559,32939321,0.0944077402343749,0.18881548046875,25339,89931,93825,3895,11
"chr17",42682006,42682966,-0.0629177425143436,0.188753227543031,37503,104662,209376,104715,13
"chr17",18086518,18086891,0.0943599054498907,0.188719810899781,36146,207502,220492,12991,3
"chr12",9647850,9647959,0.0943437799507081,0.188687559901416,18603,193757,193779,23,12
"chr18",49487407,49487769,-0.0943227370737462,0.188645474147492,40986,251141,266708,15568,13
"chr15",64989516,64990152,0.0943159059082963,0.188631811816593,29231,86677,86828,152,12
"chr1",155135309,155135640,-0.0942808277388952,0.18856165547779,5564,243157,254712,11556,17
"chr3",35743539,35743922,-0.0942664362740012,0.188532872548002,59794,282860,288336,5477,9
"chr2",60384035,60384462,-0.062820781724263,0.188462345172789,48711,110926,238924,127999,3
"chr11",6603639,6603647,-0.0942172226668786,0.188434445333757,13281,24184,26701,2518,18
"chr12",6863331,6864102,-0.0942158515081586,0.188431703016317,18396,75667,263697,188031,3
"chr16",566827,566838,-0.094200379226714,0.188400758453428,30830,63048,72433,9386,4
"chr13",79481513,79481691,-0.0941998577484429,0.188399715496886,24076,199688,199798,111,13
"chr4",87975482,87975757,0.0941776423141472,0.188355284628294,65927,137653,148113,10461,10
"chr7",103074796,103075555,-0.0941312486480255,0.188262497296051,78692,49592,64720,15129,15
"chr19",6135499,6135508,0.0941215456832016,0.188243091366403,42421,95933,139479,43547,7
"chr15",42208144,42208304,-0.0940776594996976,0.188155318999395,28469,76495,98289,21795,12
"chr10",122270132,122270356,-0.0940744379032271,0.188148875806454,12123,168360,172978,4619,4
"chr2",152334517,152335650,-0.0627159974896353,0.188147992468906,50591,159199,162107,2909,11
"chr14",24195660,24196239,-0.0940524541212297,0.188104908242459,25168,78176,103009,24834,12
"chr9",112379481,112379483,0.0940481028169366,0.188096205633873,85210,221956,223866,1911,10
"chr10",62816472,62816496,0.0940443982609077,0.188088796521815,10187,169263,169605,343,16
"chr10",2014392,2014406,-0.0940409319099333,0.188081863819867,8953,111033,168760,57728,4
"chr17",68514904,68515042,0.0940401754334442,0.188080350866888,38920,204106,219595,15490,5
"chr11",17719439,17719555,0.0940066280599007,0.188013256119801,13722,59801,65240,5440,7
"chr10",100987347,100987418,0.0939970809221045,0.187994161844209,11438,138676,172150,33475,25
"chr6",42925256,42925429,-0.0939820369587113,0.187964073917423,73366,15792,43166,27375,5
"chr1",179954656,179954722,0.0939654584843223,0.187930916968645,6738,253795,262237,8443,11
"chr19",53268033,53268079,-0.0939401591407859,0.187880318281572,46620,198905,298214,99310,2
"chr1",6261318,6261624,-0.0939269157256117,0.187853831451223,541,33759,38098,4340,6
"chr6",36679296,36679887,0.0939097913323768,0.187819582664754,73067,90615,91407,793,4
"chr12",27332751,27332763,0.0939025435133017,0.187805087026603,19138,241564,245545,3982,10
"chr19",41262261,41262468,0.0938655564670218,0.187731112934044,45138,229055,254444,25390,11
"chr13",51452674,51454282,-0.0938511690081689,0.187702338016338,23789,226828,237595,10768,20
"chr15",64094238,64094462,0.093842743437374,0.187685486874748,29183,210609,212845,2237,14
"chr21",39612626,39612683,0.0938404494632244,0.187680898926449,56270,127245,136813,9569,12
"chr7",144410416,144410962,-0.0938157267582109,0.187631453516422,79759,272805,278442,5638,6
"chr2",178397488,178397488,0.0938148718220536,0.187629743644107,51145,286611,301147,14537,2
"chr1",171840664,171841328,0.0625374919355909,0.187612475806773,6524,154138,165619,11482,10
"chr1",62436229,62436537,-0.093799186702787,0.187598373405574,3558,154692,265631,110940,14
"chr15",45279400,45279579,0.0937944647916605,0.187588929583321,28677,246405,249168,2764,6
"chr11",287949,288305,-0.0937684948939118,0.187536989787824,12599,1072,4514,3443,3
"chr3",129795359,129795737,0.0937480209610363,0.187496041922073,62380,224221,251457,27237,3
"chr12",121580544,121581101,-0.0937025019173077,0.187405003834615,22292,168316,177783,9468,23
"chr16",67968846,67969217,-0.0936868427925433,0.187373685585087,33620,249910,266628,16719,23
"chr20",56391332,56391345,0.0936675396337835,0.187335079267567,55144,114637,212858,98222,3
"chr4",95839984,95840226,0.0936621685948871,0.187324337189774,66018,89241,143111,53871,11
"chr8",73879087,73879560,-0.0936587168795549,0.18731743375911,81902,231569,243301,11733,9
"chr1",186375519,186375830,0.0936566147468628,0.187313229493726,6946,140000,140488,489,17
"chr4",1406150,1406401,0.0936555605938122,0.187311121187624,64283,78315,127500,49186,7
"chr10",48685291,48685418,0.0936503676882858,0.187300735376572,9986,175993,178255,2263,17
"chr14",102317350,102317355,0.0936480057437407,0.187296011487481,27385,272244,275185,2942,9
"chr4",133148081,133149214,0.0936209471852893,0.187241894370579,66512,8716,32721,24006,16
"chr8",143716161,143716307,-0.0935560074766428,0.187112014953286,83212,40395,41158,764,9
"chr5",39074355,39074908,0.0935429576882706,0.187085915376541,68089,283831,302676,18846,14
"chr5",15500140,15500161,-0.0935311193045827,0.187062238609165,67769,23764,27400,3637,10
"chr15",72320256,72320940,-0.0935303239937555,0.187060647987511,29573,264963,266314,1352,17
"chr6",7909855,7910008,0.0935046968759905,0.187009393751981,71610,175257,177797,2541,13
"chr6",41780030,41780805,0.0934757866342947,0.186951573268589,73293,18269,20905,2637,11
"chr20",3045322,3046382,0.0934724148422524,0.186944829684505,53302,88914,96516,7603,10
"chr21",36698371,36699800,0.0934674444172773,0.186934888834555,56159,2364,4864,2501,22
"chr17",7673766,7673781,-0.0934477436947082,0.186895487389416,35600,312067,312071,5,141
"chr15",62066808,62067076,0.0934427462667618,0.186885492533524,29090,212813,236531,23719,9
"chr19",58440067,58440305,-0.0934405113115331,0.186881022623066,47240,86388,103036,16649,12
"chr12",1690607,1690720,0.0934210998948927,0.186842199789785,18103,220423,221121,699,10
"chr17",59220261,59220396,0.0934015740075973,0.186803148015195,38540,204430,209149,4720,14
"chr17",42658541,42659502,-0.0934008935268625,0.186801787053725,37491,199093,210070,10978,7
"chr17",35880337,35881008,0.0933389848406262,0.186677969681252,36825,242280,294818,52539,7
"chr4",184538162,184538241,0.0933027780860016,0.186605556172003,67206,142167,147654,5488,5
"chr14",67473681,67473697,0.0932869662293268,0.186573932458654,26058,282884,284817,1934,5
"chr1",160030818,160031631,0.0932830911001089,0.186566182200218,6019,291321,305864,14544,16
"chr17",82065946,82066045,-0.0932764749202421,0.186552949840484,40070,18609,76243,57635,7
"chr3",9249496,9249626,0.0932393445192474,0.186478689038495,59125,139685,142829,3145,18
"chr11",2140226,2141248,0.0932265861217269,0.186453172243454,12917,173889,174098,210,56
"chr4",182169104,182169225,0.0932238677301939,0.186447735460388,67134,252971,254595,1625,2
"chr5",95646457,95646626,0.0932077852234728,0.186415570446946,68996,86324,141429,55106,14
"chr7",43926049,43926661,0.0932021092128093,0.186404218425619,77187,89989,95735,5747,15
"chr10",104640119,104640696,0.0931728234443022,0.186345646888604,11745,335,8361,8027,10
"chr20",64077721,64077898,0.0931598363220513,0.186319672644103,55672,80837,264658,183822,4
"chr1",222617709,222617828,0.0931345790975158,0.186269158195032,7993,26578,33231,6654,5
"chr3",50337819,50338575,-0.0931317085455025,0.186263417091005,60707,145074,149170,4097,30
"chr2",152099269,152099621,-0.0931181939003146,0.186236387800629,50587,156243,166297,10055,13
"chr1",37555444,37555833,0.0931160726905337,0.186232145381067,2493,144340,152748,8409,14
"chr1",14598674,14598702,0.0931137710077239,0.186227542015448,990,17746,18199,454,13
"chr3",197960082,197960139,0.0931100173648772,0.186220034729754,64125,63904,67013,3110,17
"chr1",24642985,24643127,-0.0930975684943374,0.186195136988675,1684,11539,30653,19115,11
"chr16",27203366,27204051,-0.0620347824134853,0.186104347240456,32351,75603,100250,24648,12
"chr6",39048587,39048796,-0.0930453505419961,0.186090701083992,73182,49689,63094,13406,9
"chr11",122422841,122422914,0.093037436400603,0.186074872801206,17511,234167,289175,55009,2
"chr7",50793775,50794137,-0.0930089373231837,0.186017874646367,77424,131476,132984,1509,26
"chr9",33473908,33474333,-0.0929850367959989,0.185970073591998,83965,246982,259996,13015,10
"chr11",71928487,71928641,-0.0929636751144878,0.185927350228976,15979,122121,161885,39765,15
"chr5",138139376,138139488,0.0929501719305705,0.185900343861141,69724,125053,134996,9944,6
"chr9",137302338,137302420,-0.09294835889874,0.18589671779748,86752,63093,178228,115136,6
"chr8",17026716,17026755,-0.0929255883081913,0.185851176616383,80622,86642,127819,41178,11
"chr19",12945015,12945254,0.0929064920683176,0.185812984136635,43293,97894,116921,19028,11
"chr17",5419255,5419820,0.0619356029328814,0.185806808798644,35336,77571,101648,24078,28
"chr19",12890982,12891156,0.0928776510160094,0.185755302032019,43279,298774,300345,1572,15
"chr12",120581540,120582357,0.0928594804093044,0.185718960818609,22212,135155,177037,41883,11
"chr14",64879915,64879968,-0.092858508805657,0.185717017611314,26002,197625,199730,2106,10
"chr11",66857382,66857419,0.0928199528969546,0.185639905793909,15605,47216,62497,15282,6
"chr1",27830550,27831161,-0.0928092359212921,0.185618471842584,1947,100635,100894,260,14
"chr14",24188978,24189635,0.092804523568558,0.185609047137116,25166,197767,202700,4934,18
"chr6",26271488,26272127,-0.0927997505411434,0.185599501082287,71975,110057,114477,4421,19
"chr11",65614400,65615768,0.0927857349038469,0.185571469807694,15380,108553,117400,8848,20
"chr11",121292083,121292214,-0.0927824251466769,0.185564850293354,17477,222163,234016,11854,12
"chr14",38207660,38207819,0.0927823486926694,0.185564697385339,25432,125808,128576,2769,12
"chr22",43862722,43862810,0.0927109149005414,0.185421829801083,58586,102353,103630,1278,11
"chr6",44286337,44286352,0.0926808256907228,0.185361651381446,73567,175245,183376,8132,6
"chr19",35742546,35742992,-0.092614519129937,0.185229038259874,44533,126640,192889,66250,8
"chr17",80543779,80543902,0.0925894751452925,0.185178950290585,39818,244209,249604,5396,14
"chr17",56833163,56834496,0.0925803362027701,0.18516067240554,38377,195010,198054,3045,10
"chr13",51803594,51804608,-0.0925496569167177,0.185099313833435,23805,91916,208604,116689,13
"chr16",73048503,73048535,-0.0925401386968634,0.185080277393727,33950,62769,68159,5391,10
"chr3",107522789,107522891,0.0925357524194754,0.185071504838951,61653,96846,142158,45313,10
"chr10",73591609,73592130,0.092525926931904,0.185051853863808,10569,247647,258290,10644,6
"chr7",1231968,1232619,-0.0925244632629186,0.185048926525837,76062,49773,111715,61943,9
"chr19",35532152,35532712,0.06168286206311,0.18504858618933,44479,203484,268026,64543,3
"chr19",36215067,36215151,0.0925174190896723,0.185034838179345,44622,19685,21507,1823,25
"chr2",51027685,51029008,0.0925148172421202,0.18502963448424,48602,114708,135244,20537,10
"chr10",93072812,93073285,0.0925064532300115,0.185012906460023,11067,13351,15662,2312,16
"chr19",47515072,47515411,0.0924849099636913,0.184969819927383,45865,78691,89012,10322,14
"chr5",205094,205832,0.0924809988987764,0.184961997797553,67390,145928,161667,15740,7
"chr2",127811274,127811939,0.0924643911039748,0.18492878220795,50282,217257,233734,16478,9
"chr19",47608014,47608050,-0.0924588364240116,0.184917672848023,45872,90552,210946,120395,11
"chr7",26291638,26292423,-0.092448729592769,0.184897459185538,76773,188642,249764,61123,10
"chr8",109539567,109540565,-0.0924362388873767,0.184872477774753,82467,177057,178771,1715,23
"chr3",51671047,51671664,-0.0616047871722052,0.184814361516616,60766,40065,107716,67652,8
"chr8",11868534,11868642,-0.0923840251980804,0.184768050396161,80566,178481,232129,53649,12
"chr9",21970965,21970986,0.061567086990257,0.184701260970771,83840,80393,80395,3,10
"chr11",66546740,66546746,0.092347369854132,0.184694739708264,15549,99462,116691,17230,17
"chr19",57746804,57746957,-0.0923460929658302,0.18469218593166,47148,204256,206319,2064,10
"chr5",174724566,174724631,-0.0923410877523452,0.18468217550469,70929,7712,8183,472,15
"chr1",159900112,159900296,0.0923324173303223,0.184664834660645,6001,16639,17016,378,10
"chr11",69704320,69704360,0.0923284224456274,0.184656844891255,15868,106832,169857,63026,15
"chr7",14842010,14842405,-0.0923174132063146,0.184634826412629,76567,256766,263482,6717,5
"chr11",94740502,94740505,-0.0923051889449101,0.18461037788982,16601,26880,41694,14815,11
"chr22",35551562,35551771,0.0922914485005569,0.184582897001114,57839,281919,299133,17215,7
"chr20",23035271,23035299,0.0922891081611624,0.184578216322325,53771,12211,52466,40256,11
"chr20",47210261,47210557,-0.0922730791464537,0.184546158292907,54890,58791,284232,225442,2
"chr20",64048879,64048894,0.092263039083935,0.18452607816787,55664,13413,14561,1149,10
"chr7",100634049,100634293,-0.0922614687539406,0.184522937507881,78478,179922,220312,40391,9
"chr2",3575030,3575065,0.0922560503204299,0.18451210064086,47377,146522,154165,7644,8
"chr2",18584752,18584874,-0.0922401640484137,0.184480328096827,47662,13960,30880,16921,5
"chr16",14309281,14309287,0.0922373147273778,0.184474629454756,31929,112544,133315,20772,6
"chr1",211326296,211326692,-0.0922153320159232,0.184430664031846,7764,92550,94632,2083,9
"chr10",70132959,70132963,-0.0922092225379846,0.184418445075969,10360,102149,120077,17929,10
"chr5",40755973,40756744,-0.0921825108506273,0.184365021701255,68117,105474,146204,40731,7
"chr1",44674415,44674448,0.0921778760330709,0.184355752066142,2949,35819,59952,24134,16
"chr5",67003958,67004047,0.0921612605933253,0.184322521186651,68506,8565,110774,102210,15
"chr11",128685044,128686879,0.0614385940033465,0.184315782010039,17779,109086,124735,15650,20
"chr11",112226058,112226276,0.0921479186759835,0.184295837351967,16957,121464,191146,69683,9
"chr17",28406034,28406050,0.0921428612742718,0.184285722548544,36412,76156,83157,7002,11
"chr16",52546764,52547075,-0.0921417562421906,0.184283512484381,33022,14812,19975,5164,14
"chr13",20701600,20702706,-0.0921350606977685,0.184270121395537,22963,224365,228559,4195,13
"chr6",151807730,151809197,-0.0614194687895704,0.184258406368711,75401,38012,44329,6318,36
"chr12",53181153,53181351,0.0921068982420055,0.184213796484011,20006,61582,74409,12828,17
"chr12",53984477,53985031,-0.0920941093735126,0.184188218747025,20113,43872,61892,18021,24
"chr1",150282427,150282831,0.092070625058109,0.184141250116218,5014,87009,97544,10536,15
"chr12",54016467,54016539,-0.0920623376479031,0.184124675295806,20124,195052,205412,10361,31
"chr8",93740578,93741017,-0.0920523974442775,0.184104794888555,82151,182389,182722,334,22
"chr16",71883250,71884503,0.0920497717090952,0.18409954341819,33894,112314,137547,25234,12
"chr10",22437681,22437801,-0.0920349325843728,0.184069865168746,9484,184689,185749,1061,6
"chr10",122163189,122163584,-0.0613508023604486,0.184052407081346,12118,5239,40543,35305,12
"chr1",40372869,40373892,-0.0919816555865319,0.183963311173064,2673,155581,157342,1762,14
"chr8",4994908,4994966,-0.091971172866099,0.183942345732198,80393,3608,44419,40812,12
"chr2",160062523,160062636,-0.0919625644544062,0.183925128908812,50700,21311,28129,6819,14
"chr4",4541574,4543004,0.0613070961849053,0.183921288554716,64492,135838,165939,30102,16
"chr9",107489205,107489320,-0.0919413130409627,0.183882626081925,85099,305341,305629,289,12
"chr17",75261535,75261710,0.061290364412468,0.183871093237404,39194,26939,63323,36385,23
"chr6",71420729,71420836,0.0919298940490766,0.183859788098153,73929,77804,89995,12192,11
"chr7",27139649,27139813,0.0919270322815452,0.18385406456309,76810,12928,17170,4243,8
"chr3",133124235,133125033,-0.0919261254684004,0.183852250936801,62474,272060,275201,3142,9
"chr4",176065182,176066023,-0.0612812013476797,0.183843604043039,67097,1351,29706,28356,12
"chr16",53433700,53434800,-0.0612757758974166,0.18382732769225,33044,80962,125943,44982,17
"chr5",43602564,43602817,0.0918823181418567,0.183764636283713,68200,87602,99678,12077,20
"chr19",39032107,39032796,0.0612396211034406,0.183718863310322,44858,102620,293581,190962,9
"chr2",71130010,71130355,-0.0918238064160919,0.183647612832184,49023,81329,134274,52946,24
"chr1",149887906,149888041,-0.0918033987298516,0.183606797459703,4976,147908,149883,1976,12
"chr19",41999240,41999260,0.0918030925950311,0.183606185190062,45233,12520,108093,95574,5
"chr8",116765126,116766480,-0.0917934909329542,0.183586981865908,82512,176318,180448,4131,15
"chr9",137187520,137188716,-0.0917886527151581,0.183577305430316,86715,69548,86547,17000,13
"chr22",41381813,41381892,0.0917373897097964,0.183474779419593,58370,76195,99304,23110,9
"chr15",52568556,52569199,0.0917204117581781,0.183440823516356,28891,123758,139558,15801,21
"chr3",84958666,84959527,-0.0917036102460601,0.18340722049212,61444,141159,142667,1509,12
"chr9",137034901,137035396,0.091662402330251,0.183324804660502,86669,224571,306856,82286,3
"chr16",76452,77773,-0.0916486885414418,0.183297377082884,30744,59059,83370,24312,15
"chr16",20806249,20807191,-0.0916336674621701,0.18326733492434,32134,205375,206784,1410,27
"chr5",150777307,150778496,-0.0916318507995387,0.183263701599077,70428,164175,248671,84497,5
"chr6",33248841,33249644,-0.0610851690370128,0.183255507111038,72811,48965,122970,74006,39
"chr13",39038180,39038538,0.0916268969022919,0.183253793804584,23432,52144,73450,21307,20
"chr8",115668900,115669593,0.0916238583324458,0.183247716664892,82505,212355,225481,13127,17
"chr2",47176857,47177196,-0.0916089248243994,0.183217849648799,48519,163314,223298,59985,13
"chr6",31664760,31665715,0.0915861033708442,0.183172206741688,72532,192382,200730,8349,69
"chr19",55643501,55643588,-0.0915310337624081,0.183062067524816,46976,52491,54219,1729,9
"chr22",26479571,26479586,0.0915272516783376,0.183054503356675,57367,214469,223259,8791,11
"chr16",3046633,3046661,0.0915147407147781,0.183029481429556,31397,4893,55132,50240,7
"chr10",74826385,74826561,-0.0915137143263394,0.183027428652679,10634,188967,265311,76345,10
"chr15",40160983,40160988,0.0915097064038537,0.183019412807707,28226,194273,196949,2677,10
"chr11",119102312,119102395,0.0915082831933914,0.183016566386783,17332,168707,170098,1392,16
"chr11",125904187,125904511,-0.0915082015283422,0.183016403056684,17715,11696,11907,212,6
"chr2",88169488,88170273,0.0915055667584816,0.183011133516963,49425,105708,156193,50486,9
"chr4",151227912,151228252,0.0914781705452228,0.182956341090446,66757,163898,260627,96730,5
"chr3",38453446,38453620,0.0914665600831153,0.182933120166231,59905,143525,156872,13348,8
"chr17",15262836,15263415,0.0609651370810825,0.182895411243248,35950,214683,294719,80037,14
"chr6",166342233,166342503,0.0914165318441764,0.182833063688353,75751,101562,170318,68757,10
"chr15",42094528,42094531,-0.0914057282790839,0.182811456558168,28456,288621,300016,11396,6
"chr8",66870150,66870871,-0.0914032610019907,0.182806522003981,81790,169242,175749,6508,9
"chr11",64299294,64300321,-0.0609212180815981,0.182763654244794,15131,49251,125830,76580,13
"chr2",74458332,74458458,-0.0913473425132944,0.182694685026589,49164,138305,146657,8353,15
"chr15",76336384,76336763,0.0913279255568392,0.182655851113678,29823,90892,110927,20036,14
"chr22",39521187,39521263,-0.0913145852256758,0.182629170451352,58225,194216,306181,111966,3
"chr10",70598603,70599157,0.0608515772041266,0.18255473161238,10398,66800,126056,59257,6
"chr21",39387648,39387760,0.0912763719899053,0.182552743979811,56258,706,13545,12840,6
"chr7",120950531,120950807,0.0912697102948636,0.182539420589727,79010,191814,200849,9036,10
"chr15",74938226,74938734,-0.0608405719530636,0.182521715859191,29736,211683,260563,48881,10
"chr10",37857669,37857753,-0.0912487964296361,0.182497592859272,9757,64933,69251,4319,24
"chr8",33513119,33513384,0.0912458131414885,0.182491626282977,81184,172258,178212,5955,19
"chr1",156619216,156619445,0.0608173805221157,0.182452141566347,5776,303682,304709,1028,10
"chr1",7663570,7664709,-0.0912202425157007,0.182440485031401,617,120107,148917,28811,7
"chr14",23237534,23237632,0.0912021079079317,0.182404215815863,25031,254301,310794,56494,10
"chr7",99558269,99558739,0.0911976426327516,0.182395285265503,78322,26473,43436,16964,19
"chr1",172532407,172532856,0.0911821699991997,0.182364339998399,6540,31417,33272,1856,18
"chr11",68842828,68843164,0.0911805515946875,0.182361103189375,15817,175492,186031,10540,4
"chr2",189783905,189784579,0.0911667739366952,0.18233354787339,51330,158180,160794,2615,21
"chr8",30743870,30743982,0.0911551186546458,0.182310237309292,81147,242971,254526,11556,11
"chr16",13935615,13935663,-0.0911540952572402,0.18230819051448,31906,232173,233690,1518,6
"chr1",6205011,6206693,0.091145598624679,0.182291197249358,519,17229,31127,13899,14
"chr18",44680486,44680749,0.0911413976677803,0.182282795335561,40854,263552,292607,29056,17
"chr20",62302525,62302592,0.0911335151571584,0.182267030314317,55384,99605,116938,17334,12
"chr11",13496247,13496374,0.0911300901944567,0.182260180388913,13602,269781,275112,5332,4
"chr1",28886714,28886855,0.0911196174116006,0.182239234823201,2033,81069,105121,24053,10
"chr9",104094452,104094484,0.0910899241520193,0.182179848304039,85027,82192,96499,14308,12
"chr2",26847590,26848387,-0.0910866045281372,0.182173209056274,47905,31966,32967,1002,13
