probe,gene,mean_dBeta,t_unadj,q_unadj,t_adj_dNeu,q_adj_dNeu,t_adj_3lin,q_adj_3lin
cg27540841,SOCS1,-0.0004352359,-0.5439598832973345,0.8633134425649961,-1.0431965291650733,0.9998167265501986,-1.8137889567395722,0.9998751256512294
cg00773696,FOS,0.00028615768,0.4069172114152775,0.9042410053044404,0.5113075175680583,0.9998167265501986,0.2574407127238605,0.9998751256512294
cg05181221,SOCS1,-0.0010049512,-1.7087128577488808,0.4309557193925825,0.08607037429545537,0.9998167265501986,0.0765742789878925,0.9998751256512294
cg19567168,TNFRSF1A,0.00036320108,0.5224521658910058,0.8702048981157061,0.4828789724577538,0.9998167265501986,0.289889354008522,0.9998751256512294
cg17840914,IRAK4,7.599482e-05,-0.07439892034469761,0.9858139940438914,-0.3068981256450021,0.9998167265501986,-0.2570678929970633,0.9998751256512294
cg27183495,IRF3,-0.0005526495,-1.283695631631949,0.5947442234880468,-1.162207999043902,0.9998167265501986,-0.5900367670463127,0.9998751256512294
cg23885512,RELB,-0.0005361848,-0.6158792617739187,0.8403205537274652,-0.8544152258167981,0.9998167265501986,-0.8715864961805505,0.9998751256512294
cg10513253,SOCS1,-0.00032739007,-0.6624948388586087,0.824448333937555,-0.3047093029206548,0.9998167265501986,-0.6115805667938448,0.9998751256512294
cg14796318,CCL5,-0.007174607,-1.633853790460254,0.45903689650569,0.10197683499095185,0.9998167265501986,0.39872420591080576,0.9998751256512294
cg10282345,FOS,-0.00050658575,-1.7589270142124804,0.41279931766641725,-1.8908766320482162,0.9998167265501986,-1.762706023491622,0.9998751256512294
cg16627549,IRAK4,0.00039263724,0.4956962594924947,0.8782655678072148,0.09951274115604236,0.9998167265501986,-0.1944642251780753,0.9998751256512294
cg25975379,FOS,0.00021721139,0.592876933260793,0.847794409730211,0.4973431028965365,0.9998167265501986,0.8079505293997182,0.9998751256512294
cg01888869,ITGAX,0.0004971292,0.17720820659897824,0.9622899277740345,1.9570534805431599,0.9998167265501986,1.8686247341952025,0.9998751256512294
cg08691836,TNIP1,0.0005518571,1.1331558357811087,0.6527121621989462,0.5269153184564837,0.9998167265501986,0.02474269064623645,0.9998751256512294
cg10150185,TNFAIP3,-0.00085401064,-1.9427596595915289,0.34801501081099456,-1.5565962555909927,0.9998167265501986,-2.4450653625884105,0.9998751256512294
cg14169251,CD14,0.0018871204,0.5607891704962354,0.8580998936450257,0.46487450628462806,0.9998167265501986,0.9146405141215916,0.9998751256512294
cg16101035,JUN,0.0006491263,1.1827740782598932,0.6342231349182313,0.5266919040054354,0.9998167265501986,0.4359397486495739,0.9998751256512294
cg17044320,MYD88,0.00025495878,0.644788522540523,0.830428570774598,0.9274888617854795,0.9998167265501986,0.5128536244630424,0.9998751256512294
cg11188799,MAPK14,-0.0005556965,-1.138759328001126,0.6507118424439841,-0.9192857584654454,0.9998167265501986,-0.873804208457615,0.9998751256512294
cg13119687,TICAM1,-3.6653448e-05,0.2445268431921895,0.946382454783639,-0.5161113978197513,0.9998167265501986,-0.602220211864057,0.9998751256512294
cg21366501,MAPK14,-0.0007022506,-0.7536349775772758,0.7938480197143191,-0.5897726250890851,0.9998167265501986,0.23753904716983426,0.9998751256512294
cg20142871,TNFAIP3,0.0003292023,0.713284845397909,0.8078542641871671,0.8677093343998019,0.9998167265501986,0.6215936240831982,0.9998751256512294
cg11971752,IRF1,-0.000107943764,-0.26087231666105554,0.9421360669192241,-0.3689731742692023,0.9998167265501986,-0.29060733672475986,0.9998751256512294
cg22470965,IRF7,-7.742565e-05,-0.304454867867539,0.9312306511972077,-0.9412397216864545,0.9998167265501986,-0.9911269060899993,0.9998751256512294
cg18763656,IKBKE,0.00018376547,0.6925910686750525,0.8148051986215665,0.28988653097427214,0.9998167265501986,0.3867469426241017,0.9998751256512294
cg01013447,NFKB2,0.0004624658,0.9065114154474107,0.7384321094785524,0.7787721284434327,0.9998167265501986,1.275203916689478,0.9998751256512294
cg19398162,CEBPB,0.000205937,0.33936852511645704,0.9221622513453794,-0.19154109197261018,0.9998167265501986,-0.30931558473518556,0.9998751256512294
cg07773052,MAPK8,-0.00029762456,-0.5942537734458159,0.8474075475584756,-0.6755816739026378,0.9998167265501986,-0.3893717815357458,0.9998751256512294
cg18833720,TNFRSF1B,-0.000641405,-1.2815924095647024,0.5955638843785585,-0.9254866695381045,0.9998167265501986,-1.181194596676038,0.9998751256512294
cg22565340,SPI1,-0.029539902,-3.0485626210756505,0.10720304654892784,0.14728918698369634,0.9998167265501986,0.8813420583781141,0.9998751256512294
cg23841970,TNIP1,-0.00017864075,-0.2527974236720865,0.9442072085250806,0.5884576918997669,0.9998167265501986,-0.036294008530033735,0.9998751256512294
cg21099811,IL1R1,-0.009278577,-2.3853456025888615,0.2194704811700818,-0.1461757709071737,0.9998167265501986,-0.07944680529791286,0.9998751256512294
cg25579739,STAT1,-0.0003047768,-0.8660045477772833,0.7531737802753061,-0.6579092991397776,0.9998167265501986,-0.8592367592892274,0.9998751256512294
cg22265335,PYCARD,-0.001129637,-1.5809865445367635,0.4795300012839831,-0.612855985633856,0.9998167265501986,-1.1391522919555968,0.9998751256512294
cg26233182,SOCS1,-9.4633746e-05,-0.21972433681759912,0.9523653672464546,-0.5578476783214465,0.9998167265501986,-0.9261512990572542,0.9998751256512294
cg25082960,MAPK8,0.0003232936,0.5091425501724719,0.8741377798633954,0.3119767534350818,0.9998167265501986,0.2658889198621538,0.9998751256512294
cg20851120,ITGAX,-0.004317216,-2.3842743829591573,0.2197562932732994,-0.2724363426423016,0.9998167265501986,-0.06334452700184583,0.9998751256512294
cg00747384,TNIP1,-0.0010146264,-2.5327082619873935,0.18612909812389233,-2.4248354825588865,0.9998167265501986,-2.370590794652482,0.9998751256512294
cg00244979,PYCARD,-0.00048808695,-0.5085333643541249,0.8743724784010269,-0.7802273557706325,0.9998167265501986,-0.8043352613956761,0.9998751256512294
cg21107590,PYCARD,-0.0005011576,-0.777421596306542,0.7855620337169592,-0.22935591784443668,0.9998167265501986,0.07045794868172844,0.9998751256512294
cg24157042,TRAF6,0.00033155485,0.5640988230971167,0.8569149572087703,1.0078698976726665,0.9998167265501986,0.35900382507683476,0.9998751256512294
cg09881019,BCL3,0.0017899828,0.7226136260447826,0.8045413717542346,1.0950055234804459,0.9998167265501986,1.123813222459971,0.9998751256512294
cg16118476,TNFAIP3,-6.014893e-06,0.09714877624192958,0.9808697879168572,-0.08251538811061206,0.9998167265501986,-0.544181221429375,0.9998751256512294
cg27214214,NFKB2,-9.2281465e-05,0.16077490304206724,0.9664975628028376,0.6329335118716757,0.9998167265501986,-0.36033544674763845,0.9998751256512294
cg15801357,TLR2,-0.0006802911,-1.2298280039538607,0.6159163548430551,-0.03245932125068918,0.9998167265501986,0.15979040092630514,0.9998751256512294
cg05350993,TNFAIP3,0.0031200245,2.082703155580342,0.30277077317175766,1.9447036449967352,0.9998167265501986,1.974762558716332,0.9998751256512294
cg00889036,TNIP1,0.0009169917,2.4185274743139953,0.21116698169830128,1.6791298112091906,0.9998167265501986,1.409126045845241,0.9998751256512294
cg27546017,TLR4,-0.002107185,-0.40933698709115834,0.903455162280006,0.5138920193389478,0.9998167265501986,0.49476973627326987,0.9998751256512294
cg12002159,TNFRSF1B,0.0004911591,0.6931184422926955,0.8146422125185712,0.4043464485866877,0.9998167265501986,0.22469415385531638,0.9998751256512294
cg27325009,MAPK14,-0.0007409332,-0.17950618906754714,0.9618585516145121,1.040113954795108,0.9998167265501986,0.964513442153929,0.9998751256512294
cg04202619,MYD88,-0.0005986213,-1.4509251268811714,0.529773335112316,-1.6138552365556198,0.9998167265501986,-1.5597014391114106,0.9998751256512294
cg22559350,IRF7,-0.00048451606,-0.8337008028448674,0.764800089210604,-1.0383055237441883,0.9998167265501986,-0.9688057306237261,0.9998751256512294
cg13899486,IL18,-0.021816073,-4.1135598150508645,0.06048876637039014,-1.7399466611220566,0.9998167265501986,-2.0899263387187674,0.9998751256512294
cg25294785,IRAK4,-0.0007265568,-2.5984850509584287,0.17268740385315495,-3.004387901109158,0.9998167265501986,-3.1669319052715723,0.9998751256512294
cg14684375,RELB,0.00015900994,0.3010467385798361,0.9320580362938228,0.6060195811003597,0.9998167265501986,0.43580821332036435,0.9998751256512294
cg20089365,RELB,-0.0017439065,-0.8773534810977414,0.7490374957565953,0.057274752726741755,0.9998167265501986,0.5181772483427382,0.9998751256512294
cg09567644,SOCS1,-0.00095774967,-0.7056238919094376,0.8104684097609292,-0.445782325554759,0.9998167265501986,-0.44576360214364774,0.9998751256512294
cg18875274,NFKBIA,-0.0002677102,-0.3918010385226821,0.9080479107745508,-1.1966378839875524,0.9998167265501986,-2.0036521670745477,0.9998751256512294
cg19941370,NFKBIA,0.00042299757,0.8669817391834798,0.7528554712087656,0.87028921577809,0.9998167265501986,1.263676785013119,0.9998751256512294
cg27644247,RELB,-0.00023008916,-0.4029986283268638,0.9052960948400312,-0.7243002203263115,0.9998167265501986,-0.715290360903238,0.9998751256512294
cg05644767,ITGAX,0.0057217716,1.4182902219431155,0.5423563810835895,0.9518112658615147,0.9998167265501986,1.38664657171329,0.9998751256512294
cg03195600,SOCS1,0.0012275487,0.6555839393285604,0.826696896901028,0.9162075538701144,0.9998167265501986,1.057079958440102,0.9998751256512294
cg26728986,RELB,-0.003356205,-1.9171408867439588,0.3574150509076376,-1.1743197968413386,0.9998167265501986,-1.2121637730378014,0.9998751256512294
cg01070148,BCL3,8.958009e-05,0.20725226667366944,0.9554164724942517,0.6183325272762021,0.9998167265501986,0.6584607131824495,0.9998751256512294
cg03076047,MYC,-0.0019663866,-2.7821516822922896,0.14058270707973985,-3.3326927375933444,0.9998167265501986,-3.0828025642103176,0.9998751256512294
cg00611675,MYC,-0.0013913257,-0.4794566946675875,0.8829078120693985,-0.31461017158712196,0.9998167265501986,-0.3453137992836976,0.9998751256512294
cg01353464,MYD88,0.0053118295,1.8566159597655043,0.37814975311167454,2.0229292198644924,0.9998167265501986,1.46397328700914,0.9998751256512294
cg08502873,MAPK14,1.8780855e-05,0.04118133053503625,0.992202552693711,-0.6129452306440428,0.9998167265501986,-0.693229645597763,0.9998751256512294
cg14067770,IRF7,0.0020772002,0.4260402576318304,0.8984777138180755,-0.1020703065512685,0.9998167265501986,-0.16170435600138053,0.9998751256512294
cg14203252,BCL3,0.00023120901,0.9807964244317879,0.711105335550127,1.3469888917542534,0.9998167265501986,0.7927075909628986,0.9998751256512294
cg15704988,STAT3,-0.00019469095,-0.7243959376182969,0.8038772283055245,-0.8954490387818335,0.9998167265501986,-0.47461878865341744,0.9998751256512294
cg14768946,STAT1,0.00029530635,1.0909345420963914,0.6687787760003037,1.5213174876074342,0.9998167265501986,1.1073411797908974,0.9998751256512294
cg04742550,ITGAX,-0.003926635,-2.2425717406767265,0.2554614588802906,0.551085763922522,0.9998167265501986,0.658519054378779,0.9998751256512294
cg05131254,TNFAIP3,-0.00055418635,-1.1682720518873226,0.639702071106316,-1.330039396428424,0.9998167265501986,-1.4145033257918294,0.9998751256512294
cg10150212,TNFAIP3,0.00039557417,0.6539400144562901,0.8273192186623655,0.79822877904274,0.9998167265501986,1.4423757581271452,0.9998751256512294
cg01873575,IKBKE,0.002183076,0.9636382549474347,0.7175530468248292,1.5177138148911182,0.9998167265501986,1.7183392712269003,0.9998751256512294
cg01873542,IKBKE,0.00026175176,0.5084988962508517,0.8743738114744913,0.950499673815648,0.9998167265501986,1.1614701842804045,0.9998751256512294
cg12455187,CCL5,0.00014837948,0.23265040860720976,0.9494247612542964,0.3757972379896392,0.9998167265501986,0.04976259278383081,0.9998751256512294
cg11304234,IL18,-0.008253914,-2.5493281404646506,0.18260600911163527,-0.22833336925484554,0.9998167265501986,-0.2737762657755274,0.9998751256512294
cg18773937,IL1B,-0.005069892,-2.094124593424553,0.2991527302684823,-0.14631965988608941,0.9998167265501986,-0.3141692192974715,0.9998751256512294
cg05046858,CX3CR1,0.008935786,2.877558191690599,0.12658722841735592,1.5725945390187583,0.9998167265501986,2.8551933224003676,0.9998751256512294
cg23041410,IL1RN,-4.9907656e-05,0.11136812250414324,0.9779531724159942,-0.18537151691329712,0.9998167265501986,0.3706261613045651,0.9998751256512294
cg20173260,STAT1,0.00021713073,0.16950232285224293,0.964148421698913,-0.0017951560496282967,0.9999462663383635,0.12089422997115944,0.9998751256512294
cg23021329,TLR9,-0.0004620264,-0.08974379106781548,0.9825457092831011,0.40069127233591306,0.9998167265501986,0.09117726972919493,0.9998751256512294
cg09363443,IL1R1,-0.010185642,-1.9614914518449982,0.342040131080864,0.7342169990097491,0.9998167265501986,1.2312023202577542,0.9998751256512294
cg10298855,NFKBIA,0.0020077652,1.2807731209890545,0.5958750150334458,1.0326543143920996,0.9998167265501986,1.3522275412491167,0.9998751256512294
cg23540139,IRF7,0.0058648544,2.03907362884897,0.31628938602452983,0.11208857276137163,0.9998167265501986,0.2118653877731551,0.9998751256512294
cg20935025,NFKBIA,-0.00026114722,-0.07042269591172114,0.9865943494853602,-0.27871711488023726,0.9998167265501986,-0.17682132697995653,0.9998751256512294
cg17229723,TNFRSF1A,0.0001715005,0.12513197334317205,0.9749291725533309,0.35230437468429543,0.9998167265501986,0.9564966175142993,0.9998751256512294
cg09365972,TNF,0.0005725407,0.5109102691451984,0.8735890605407626,0.9826266341876329,0.9998167265501986,0.36814709991438715,0.9998751256512294
cg09426596,MAPK14,0.01815125,2.757378789884659,0.1443857190288986,1.1371954096739396,0.9998167265501986,1.5154154884283324,0.9998751256512294
cg01442745,IL6R,0.00602659,2.0297776363218816,0.3195061523226188,0.47411702432407854,0.9998167265501986,0.28118550968668804,0.9998751256512294
cg25358289,CD14,-0.006804274,-1.1639443103450915,0.6412189175241735,0.47508879030844214,0.9998167265501986,0.014049460910253202,0.9998751256512294
cg18181703,SOCS3,0.0012658639,0.486864215430973,0.8808083928113482,0.6881453526941772,0.9998167265501986,0.04414636059288489,0.9998751256512294
cg18302652,CXCL8,0.0011067807,0.3822605561043165,0.91058482382336,1.013823692359648,0.9998167265501986,1.357692097427759,0.9998751256512294
cg20530056,IKBKE,0.006597054,1.9534349833382876,0.34431844808977646,-0.7423529097560148,0.9998167265501986,-1.0476398181915423,0.9998751256512294
cg04569233,CX3CR1,0.0026826265,0.6986596030427621,0.8127640865605027,0.7970135858817946,0.9998167265501986,0.5251447613857689,0.9998751256512294
cg02692952,TRAF6,2.0100735e-05,0.040666341424898014,0.9922675213752307,0.33539964679289225,0.9998167265501986,0.23144642323039916,0.9998751256512294
cg02727285,RELB,-0.006867223,-1.709075482705001,0.4308139755188778,0.4289573689687738,0.9998167265501986,0.03733198338735311,0.9998751256512294
cg14279899,IFNGR1,0.00020471902,0.27085899805514974,0.939868687537627,-0.15358018874128418,0.9998167265501986,-0.5786758694826885,0.9998751256512294
cg21991396,NLRP3,-0.029777363,-3.237443892688871,0.0890097111350077,0.3438987455566944,0.9998167265501986,0.814030424848412,0.9998751256512294
cg05852416,NFKBIA,0.002384813,1.6686315700368484,0.44591278452190986,1.7753385325644497,0.9998167265501986,1.5485546549561924,0.9998751256512294
cg18746357,RELA,-0.0002831327,-0.1285452907544269,0.9741015170958177,0.2573843293811411,0.9998167265501986,-0.19136472714996278,0.9998751256512294
cg26227465,IFNG,0.016869493,2.4784067335432645,0.1974654177468255,0.46531070631364096,0.9998167265501986,0.3830431831037851,0.9998751256512294
cg26233914,ITGAX,-0.0013128512,-0.9763125721804249,0.7127707048945556,0.22890318756625888,0.9998167265501986,0.04037428846272031,0.9998751256512294
cg26284390,NFKBIZ,0.0036736552,0.9731402413410143,0.7139928477581626,1.700337232361552,0.9998167265501986,1.9277544044076504,0.9998751256512294
cg26301908,SOCS1,0.0015354072,0.9890959780630909,0.7078982691429835,1.5834379322949135,0.9998167265501986,1.0913568407957472,0.9998751256512294
cg17755321,TNF,0.0043282076,1.2775620628203876,0.597100201667906,-0.35984415948550735,0.9998167265501986,0.09633498020184907,0.9998751256512294
cg01717706,SOCS1,-0.0021564516,-1.5629119433995065,0.48628811640816094,-1.445207556119004,0.9998167265501986,-1.2615977684706186,0.9998751256512294
cg17067005,IL10,0.000623898,0.297086488460972,0.9330731243592205,-0.09981611325571402,0.9998167265501986,0.568327059611761,0.9998751256512294
cg02318426,NFKBIA,0.0017951216,1.1513238714153076,0.6458738333515766,1.0765379317392443,0.9998167265501986,1.1467854865107114,0.9998751256512294
cg23957424,TRAF6,-0.0023399442,-1.647270539720749,0.45382895896540204,-1.0960873695495952,0.9998167265501986,-0.6814725792120806,0.9998751256512294
cg15006396,NFKBIZ,-0.0007447384,-0.6007721380983623,0.8452996782851819,0.19186862735253316,0.9998167265501986,0.017567389989574318,0.9998751256512294
cg00973286,TNFRSF1A,-0.0004110875,-0.5005419413196049,0.8767072175656119,-0.9419628485384817,0.9998167265501986,-0.9355252822097998,0.9998751256512294
cg01087382,MAP3K7,0.00042841423,0.5050647478400422,0.8753093115512681,-0.8737650571337261,0.9998167265501986,-0.5077177524386357,0.9998751256512294
cg01120898,IL1RAP,0.0013955327,1.0845230982520284,0.6712838397363318,1.1860883882469242,0.9998167265501986,0.8911117171303786,0.9998751256512294
cg06779945,TNFAIP3,-0.0010454155,-0.6095653200118011,0.8424193109027978,-0.03592939990858211,0.9998167265501986,-0.29395894133238654,0.9998751256512294
cg10784813,SOCS1,0.00966967,3.1079938855797766,0.10147513181829511,0.9424704627982016,0.9998167265501986,1.1070475272009594,0.9998751256512294
cg13576061,IL6ST,-7.24924e-05,0.21718750634904685,0.952921121946247,-0.3783342071976099,0.9998167265501986,-0.7070412859826296,0.9998751256512294
cg16094954,BCL3,0.0026595602,1.3945060388769246,0.5511563404117865,1.0296842693880266,0.9998167265501986,0.1804408393827942,0.9998751256512294
cg16097772,LYZ,-0.025624812,-3.3727360885601065,0.0803212804880624,-0.016569410171384243,0.9998167265501986,0.470205023032486,0.9998751256512294
cg16139316,S100A9,-0.027125455,-2.6189434528760343,0.1688794254795896,1.0539811430796706,0.9998167265501986,1.5291566342508909,0.9998751256512294
cg02813121,S100A12,0.004791546,1.5177076182617115,0.5036537590197567,-1.1207050284223867,0.9998167265501986,-1.7706918052211276,0.9998751256512294
cg02901679,IL10,-0.02373654,-3.913738100253706,0.06134450181722227,-1.4243814389102318,0.9998167265501986,-1.365439239224534,0.9998751256512294
cg26012103,SOCS1,0.00034291475,0.26667890938637934,0.9407462723612912,0.08433963639708181,0.9998167265501986,-0.3883469716268323,0.9998751256512294
cg16541031,IRF7,0.0036369897,1.5906198238739255,0.4757119637397258,0.9726015586155756,0.9998167265501986,0.5677915789825743,0.9998751256512294
cg27083787,IL1A,0.0010624655,0.5249405694456001,0.8693583612442396,-0.049985926622239704,0.9998167265501986,-0.18331527995843036,0.9998751256512294
cg04172043,RELA,0.0031531393,1.7568336433861618,0.41369584639916696,1.098027485306766,0.9998167265501986,0.2614162349290409,0.9998751256512294
cg04223844,IKBKB,-0.00111934,-0.059566388722289795,0.9889551000589781,0.11339816527330199,0.9998167265501986,0.5668685146167712,0.9998751256512294
cg03430998,TLR1,-0.003886888,-1.2393806362612265,0.612321423212662,0.3558282206383768,0.9998167265501986,0.301031694828311,0.9998751256512294
cg03464689,NFKB1,-0.005717005,-2.0220732451706427,0.321951680810612,-1.8163495049651055,0.9998167265501986,-1.556975708007417,0.9998751256512294
cg25764570,HLA-DRA,-0.0054806406,-1.854106521549952,0.37905794386308755,-0.20050384894210269,0.9998167265501986,-0.2599740946084798,0.9998751256512294
cg25769980,TLR6,0.0006808722,0.6255223792830501,0.8368949510888439,0.04314763183343518,0.9998167265501986,-0.6916352701369005,0.9998751256512294
cg25853020,IL6R,-0.0006413197,-0.33553889685435184,0.9232031319006867,-0.4967904898071713,0.9998167265501986,-0.74517939446756,0.9998751256512294
cg26657648,IL1R1,0.0055006933,2.2317450115623965,0.2586596406711104,0.9491951469552309,0.9998167265501986,0.33741571323584074,0.9998751256512294
cg01770232,IL6,0.0024031354,0.9450098266487906,0.7243214432584625,-0.2814232512254199,0.9998167265501986,-0.17509213882206387,0.9998751256512294
cg01909487,JUN,-0.0026983027,-0.9986240724464689,0.7043992462694069,-0.6601517474348626,0.9998167265501986,-0.4533044008366604,0.9998751256512294
cg02029926,CXCL1,-0.009384902,-2.197848438337368,0.26841612396292014,0.12922284504472456,0.9998167265501986,0.14598486531583085,0.9998751256512294
cg21109025,CCL2,0.0070090154,1.6253641825034182,0.46227928780464,-0.6535880799984513,0.9998167265501986,-0.7598820385818484,0.9998751256512294
cg04425624,TNF,-0.0027931621,-0.8824711595285724,0.7472473201014218,-0.0980950804501232,0.9998167265501986,-1.0379923223980134,0.9998751256512294
cg11884546,ITGAX,-0.0047722086,-1.73098533584949,0.42276522022303387,-0.28818952104455986,0.9998167265501986,0.16599739733714391,0.9998751256512294
cg11970458,PYCARD,6.698158e-05,0.013347192327054022,0.9974172624379298,0.3128270266085322,0.9998167265501986,-0.14799806590595507,0.9998751256512294
cg06147863,SPI1,-0.018247316,-3.409554218732496,0.07793333889183975,-0.5083018064653814,0.9998167265501986,-0.03429234350067362,0.9998751256512294
cg08548888,MYD88,-0.0036844683,-1.5390635119880156,0.49522644877624766,-1.3499146570088225,0.9998167265501986,-1.1037585607033347,0.9998751256512294
cg14088811,SPI1,-0.022885105,-2.785180088356988,0.14004140320350844,-0.06275134993716563,0.9998167265501986,-0.3301778121699207,0.9998751256512294
cg12100791,PYCARD,-0.017864771,-3.3671615879070904,0.08067997686154456,-0.6182034796819116,0.9998167265501986,-0.5582154336622406,0.9998751256512294
cg23097499,TNFRSF1B,-0.0027189078,-1.2800850946568343,0.5961514691093619,-0.4753320218674705,0.9998167265501986,0.5115921728831117,0.9998751256512294
cg15337006,ITGAM,-0.022905016,-3.0796824956503186,0.10398569776474215,0.24742971140566816,0.9998167265501986,-0.0008919266250072285,0.9999578707386336
cg15337055,FOS,-0.001500994,-0.5144498820671385,0.8725358947110805,-0.19871100596824154,0.9998167265501986,-0.5464518863523732,0.9998751256512294
cg15348640,MYD88,-0.00025199837,0.04835607833286917,0.9909439825510744,0.05523106223448475,0.9998167265501986,0.7071843009802942,0.9998751256512294
cg15468095,PYCARD,-0.0031234045,-1.1319270372809218,0.6531785910865563,0.8157913517070876,0.9998167265501986,1.3651451795657394,0.9998751256512294
cg15502888,SOCS3,-0.000107961474,0.07072144136281654,0.9865258904184282,0.24194860030067325,0.9998167265501986,-0.10897507299309456,0.9998751256512294
cg20070090,S100A8,-0.020192213,-2.5325015205903583,0.18617624382462014,0.9262367652029576,0.9998167265501986,1.154701802906459,0.9998751256512294
cg00645579,IRF7,-0.02408668,-3.036946886926993,0.10808000429907881,0.589688966243716,0.9998167265501986,1.1587555083526753,0.9998751256512294
cg00839584,IL1A,-0.0023849073,-0.6813055172148985,0.8184876095035681,-0.706181709233593,0.9998167265501986,-0.7322596160685633,0.9998751256512294
cg12833720,BCL3,0.00080625166,0.23264754787760675,0.9494247612542964,-0.19916169047751373,0.9998167265501986,0.5161118383954417,0.9998751256512294
cg17371067,CEBPB,-0.0030961742,-1.6009178479181818,0.4714274323086079,-1.6370238262323826,0.9998167265501986,-0.7776342125127462,0.9998751256512294
cg17445840,NFKBIZ,-0.0010082677,-0.6926723482069814,0.8147991102078069,-1.052457952327301,0.9998167265501986,-0.6876357648419934,0.9998751256512294
cg07150830,NOS2,-0.0030330978,-1.596826899703389,0.4729400426642693,-1.9522047149057857,0.9998167265501986,-1.9322656017104185,0.9998751256512294
cg03165378,S100A9,-0.0076381634,-1.7664713107464611,0.4104880233119763,0.11570621904642196,0.9998167265501986,-0.4354473338253773,0.9998751256512294
cg03197524,TNIP1,0.00037553487,0.4792438619915322,0.8829560687878835,0.13719578314569134,0.9998167265501986,0.24974662075491433,0.9998751256512294
cg24422489,FCGR2A,-0.015225363,-2.822252798557738,0.13440669566377755,-0.7301511657536754,0.9998167265501986,-0.2206296857987292,0.9998751256512294
cg19008097,CD14,0.002405323,0.7693591430239582,0.7883710657969699,0.48303741717844645,0.9998167265501986,0.24377549806420237,0.9998751256512294
cg21578541,TLR9,-0.010143822,-2.086228483375624,0.3016587105830408,1.2201894365133317,0.9998167265501986,0.8188945293847347,0.9998751256512294
cg24898863,S100A8,-0.02029094,-2.634925093018852,0.16612018295504646,1.0925311456545943,0.9998167265501986,1.2070378354161408,0.9998751256512294
cg09461185,PTGS2,-0.00042100583,-0.04871024929764695,0.9908288641850375,0.42568735008816483,0.9998167265501986,0.9512775533453417,0.9998751256512294
cg22917487,CX3CR1,0.01001415,1.8387738972543528,0.38448100393381723,-0.5368520282753656,0.9998167265501986,-0.29960428155943675,0.9998751256512294
cg22960501,IKBKB,0.0010361593,0.7437801716677854,0.7974618636540117,0.5859910779657241,0.9998167265501986,0.3792777419452519,0.9998751256512294
cg23029494,IRF3,-0.0011045386,-0.9701073479177392,0.7150223915050259,-0.11951064467831543,0.9998167265501986,0.005615143940376142,0.9998751256512294
cg12483860,TNIP1,-0.0018920265,-1.1105681202404867,0.6612017405360217,-1.052990966754583,0.9998167265501986,-0.7899475530677535,0.9998751256512294
cg00493400,STAT1,0.0005054156,0.3888835495150136,0.9088091947999243,-0.025628293022250438,0.9998167265501986,0.6110180609881546,0.9998751256512294
cg07935264,IL1B,-0.012493171,-2.943613426309348,0.11811964101926475,-0.9575112915205167,0.9998167265501986,-0.6559838918690112,0.9998751256512294
cg07955474,IRF8,0.0076777623,2.186860099231498,0.27168318487937926,0.17499593825018747,0.9998167265501986,0.4018022275493612,0.9998751256512294
cg24946133,JUN,-0.001333295,-0.710896116185226,0.8086743067054483,-0.25286586553588103,0.9998167265501986,-0.43330808611121613,0.9998751256512294
cg25095612,NFKB2,-0.00245355,-1.3935581685851126,0.551512595156181,-0.41984069722593353,0.9998167265501986,-0.9476321179560802,0.9998751256512294
cg25203561,RELB,-0.0024875998,-1.1500667972606673,0.6464225045454445,-1.581639925372294,0.9998167265501986,-1.6102338349051422,0.9998751256512294
cg09712606,IRF3,0.0008489273,0.5731552091386513,0.8540710302134408,0.22614342256674466,0.9998167265501986,0.1944708476389194,0.9998751256512294
cg06618866,TLR2,-0.0026376569,-0.7877312548056625,0.7817116438957246,1.3146144911987696,0.9998167265501986,0.8835404579110443,0.9998751256512294
cg07039113,S100A9,0.008427269,2.7362271546639163,0.1478006949582889,0.9870947898372409,0.9998167265501986,1.2547908611242753,0.9998751256512294
cg19972619,MYC,-0.0017842534,-1.1737417271146822,0.6377912012780773,-0.45393559091863295,0.9998167265501986,0.6387804288014144,0.9998751256512294
cg10508317,SOCS3,0.0011574063,0.5846253702348477,0.8503296250893388,0.4036499003665373,0.9998167265501986,0.051017494368232975,0.9998751256512294
cg23738770,NFKB2,0.0014855692,1.1354390502346903,0.651751859741421,0.8066484313441762,0.9998167265501986,1.1262939886855774,0.9998751256512294
cg27207274,MYC,0.00058895827,0.41660371549743896,0.9013356376089863,0.3629389587325417,0.9998167265501986,-0.5420678867165591,0.9998751256512294
cg08992050,IRAK4,-0.0033996478,-1.8340935030833962,0.38613283522354136,-1.291971773803005,0.9998167265501986,-1.5524444998316655,0.9998751256512294
cg05361373,PYCARD,0.0010643874,0.30404542731113426,0.9313813739551776,-0.4972475241578257,0.9998167265501986,-1.2513924244776526,0.9998751256512294
cg05429895,TLR4,-0.00072125345,-0.24529779132598784,0.9461862237103661,1.256918500422856,0.9998167265501986,1.9121714954801232,0.9998751256512294
cg02412050,MAPK14,0.0013832262,1.328482634059265,0.5774332386933168,1.2461696624163454,0.9998167265501986,1.1980178182108037,0.9998751256512294
cg02515422,TLR4,-0.00047934495,-0.5944508967303588,0.8473218308207578,0.308413313099499,0.9998167265501986,-0.13269290199927997,0.9998751256512294
